id,timestamp,circles
0,1398854618.4548473,[{'idp': 1, 'x': 7.291666666666668, 'y': 2.2916666666666674, 'r': 0.3999999999999999, 'type': 1}]
9941,1398854867.545775,[{'idp': 152, 'x': 4.89492864270696, 'y': 1.566037785374974, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.8399703527547935, 'y': -0.6179113569708083, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.349737616248312, 'y': 0.19303147984429003, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.399795166827021, 'y': 0.9224444521919684, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.2537106993277614, 'y': 0.7717446707566111, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.2344624488086064, 'y': -0.554095386467135, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.756206952201113, 'y': -0.35518316480413814, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 8.940360685930935, 'y': 1.6768019593446404, 'r': 0.3999999999999999, 'type': 1}]
9942,1398854867.5458074,[{'idp': 152, 'x': 4.89219780925596, 'y': 1.565094407832428, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.834058239181599, 'y': -0.6254084633218626, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.35754169964396, 'y': 0.1929544768445557, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.41465195937584, 'y': 0.9415563056673459, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.2699932201247832, 'y': 0.764566017563113, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.2628136493902598, 'y': -0.5515986074696344, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.7504886594927305, 'y': -0.35486957648415807, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 8.940670081592748, 'y': 1.6769613681571127, 'r': 0.3999999999999999, 'type': 1}]
9943,1398854867.585798,[{'idp': 152, 'x': 4.857963925015216, 'y': 1.5539655363259919, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.820378761382921, 'y': -0.6318487367010328, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.353018456991359, 'y': 0.20650996635552366, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.438067505651116, 'y': 0.9610323385246122, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.2870360474320641, 'y': 0.7616974543188526, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.2645445105659214, 'y': -0.545736383776112, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.73607330073454, 'y': -0.35377728219501026, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 8.956861061247984, 'y': 1.680140429789474, 'r': 0.3999999999999999, 'type': 1}]
9944,1398854867.5919077,[{'idp': 152, 'x': 4.878169069970855, 'y': 1.5604480128936493, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.807422687159705, 'y': -0.6295999179689227, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.354518334051171, 'y': 0.2065080783167983, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.453854938327938, 'y': 0.9630466101961055, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.305149433130337, 'y': 0.7635235871179469, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.2640639082349492, 'y': -0.5397194243727343, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.751777696666485, 'y': -0.36983232163545043, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 8.964751448774734, 'y': 1.701505683277258, 'r': 0.3999999999999999, 'type': 1}]
9945,1398854867.6297557,[{'idp': 152, 'x': 4.872347691700057, 'y': 1.558588645096517, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.8025349663911534, 'y': -0.6288193815906984, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.344101633516233, 'y': 0.20603985805864866, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.487902913520119, 'y': 0.9841284380710524, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.3324174225725471, 'y': 0.7597134070321454, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.2560501805301216, 'y': -0.5247208978075879, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.753853785555384, 'y': -0.3549124774835266, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 8.992906055461528, 'y': 1.707147927954975, 'r': 0.3999999999999999, 'type': 1}]
9946,1398854867.6697564,[{'idp': 152, 'x': 4.851675929497388, 'y': 1.563869025508351, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.783740094833765, 'y': -0.6257586619817546, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.338854785074495, 'y': 0.23360656584660022, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.506894386212126, 'y': 1.0202831301354798, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.355590994422502, 'y': 0.7557805718348276, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.2660602674383847, 'y': -0.5129924855900136, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.7532313313002295, 'y': -0.3546617978258293, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 8.973834882220089, 'y': 1.7238728551569449, 'r': 0.3999999999999999, 'type': 1}]
9947,1398854867.6697848,[{'idp': 152, 'x': 4.846115352676403, 'y': 1.5737023942236816, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.7736456300759857, 'y': -0.6239935660185958, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.305803429064463, 'y': 0.23266661739510308, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.554672776154858, 'y': 1.0100143236906156, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.3874284071278065, 'y': 0.7502224573156546, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.288122489298007, 'y': -0.4993137588229679, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.75476688293884, 'y': -0.3548888375753567, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 8.990565657371334, 'y': 1.747351547185192, 'r': 0.3999999999999999, 'type': 1}]
9948,1398854867.7097576,[{'idp': 152, 'x': 4.829940991990835, 'y': 1.568472004961905, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.7643902423880427, 'y': -0.630683696632679, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.308509588148188, 'y': 0.23292951185061472, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.55222858195139, 'y': 1.0770425145190776, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.4052682564993124, 'y': 0.748196329786468, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.3094263324538424, 'y': -0.4878222180678504, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.752520907972876, 'y': -0.33983275778326827, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.028536069006313, 'y': 1.7549005176147503, 'r': 0.3999999999999999, 'type': 1}]
9949,1398854867.716657,[{'idp': 152, 'x': 4.827143701570076, 'y': 1.567372467039283, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.748834703202275, 'y': -0.6284630754498177, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.2945733879892485, 'y': 0.24627860128768608, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.570764562767655, 'y': 1.0802935599322772, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.4317518885628933, 'y': 0.7392032209976218, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.353906041430657, 'y': -0.4742359255783479, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.7526015774236114, 'y': -0.3398759414708785, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.038291568563308, 'y': 1.7563637323505188, 'r': 0.3999999999999999, 'type': 1}]
9950,1398854867.753677,[{'idp': 152, 'x': 4.838063967372324, 'y': 1.5707988444778431, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.7417666726228926, 'y': -0.6354872686704094, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.277665741215015, 'y': 0.25968757081482385, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.588081153375694, 'y': 1.0828029610741008, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.4529599008600602, 'y': 0.7292369035352309, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.3969442963747714, 'y': -0.4488447409767904, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.756171829630004, 'y': -0.3548136947295921, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.077147651808152, 'y': 1.7638505485109435, 'r': 0.3999999999999999, 'type': 1}]
9951,1398854867.793761,[{'idp': 152, 'x': 4.805610221884775, 'y': 1.5721750204541274, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.7313460173667345, 'y': -0.6253879698538711, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.268688116851278, 'y': 0.2590062734102472, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.613985081908304, 'y': 1.0866337977941032, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.4718403593480023, 'y': 0.7216021313989085, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.4533211859413453, 'y': -0.4248545274742477, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.757413684212303, 'y': -0.35464554445759466, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.083911467208356, 'y': 1.7858277478637863, 'r': 0.3999999999999999, 'type': 1}]
9952,1398854867.7937942,[{'idp': 152, 'x': 4.776440478488071, 'y': 1.5740707991049585, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.707159804806972, 'y': -0.5963157468163005, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.279592315367424, 'y': 0.25949182490637934, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.636650049962837, 'y': 1.0901151424854727, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.4841898458017866, 'y': 0.7118619577738827, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.4890086796860258, 'y': -0.4108308852985887, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.745681822428016, 'y': -0.3245374996651784, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.098760739311551, 'y': 1.80902903397814, 'r': 0.3999999999999999, 'type': 1}]
9953,1398854867.8337498,[{'idp': 152, 'x': 4.790363084868652, 'y': 1.578681182443642, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.701767593773957, 'y': -0.5785368767237842, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.271111601281412, 'y': 0.2726926152015774, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.631429875036502, 'y': 1.0895624292200101, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.5079424283907916, 'y': 0.707142760773285, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.5125773615205018, 'y': -0.4136543812658644, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.7582929846931705, 'y': -0.32492250817800383, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.125639027395154, 'y': 1.814569715567409, 'r': 0.3999999999999999, 'type': 1}]
9954,1398854867.841651,[{'idp': 152, 'x': 4.75340873434301, 'y': 1.566578674732666, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.6911003334714065, 'y': -0.5686979206448417, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.270961971025515, 'y': 0.28653246606893834, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.6417378841936205, 'y': 1.0572194029112625, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.5318266621717358, 'y': 0.6985847475880469, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.548480605327871, 'y': -0.40918764138052954, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.764038277066198, 'y': -0.3255122914686259, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.10480901234745, 'y': 1.8313435336967832, 'r': 0.3999999999999999, 'type': 1}]
9955,1398854867.8777504,[{'idp': 152, 'x': 4.751233388943814, 'y': 1.565723016873748, 'r': 0.3999999999999999, 'type': 1}, {'idp': 160, 'x': 3.6470420473019494, 'y': -0.5451357009879532, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.256375428529672, 'y': 0.2859130770090412, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.663090102403906, 'y': 1.0602356848526706, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.5489197838301139, 'y': 0.6913895191268593, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.6368076699943135, 'y': -0.4211730291840743, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.763828253127855, 'y': -0.3250919474284508, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.105286549642171, 'y': 1.8315002433882133, 'r': 0.3999999999999999, 'type': 1}]
9956,1398854867.9178023,[{'idp': 152, 'x': 4.7427415804196755, 'y': 1.5627365147314398, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.243690616016622, 'y': 0.2717500399546857, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.665450193187193, 'y': 1.094863247339295, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.5623104365466034, 'y': 0.6817844541485019, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.7075669708823216, 'y': -0.4284496784043801, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.740621229207191, 'y': -0.3241153290025389, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.121275504600517, 'y': 1.8137289430923031, 'r': 0.3999999999999999, 'type': 1}]
9957,1398854867.9178414,[{'idp': 152, 'x': 4.7349218887379045, 'y': 1.5601977852122828, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.22051189760628, 'y': 0.2843581645382054, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.648308024538593, 'y': 1.0757406195278896, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.5717959866444242, 'y': 0.6743541661183006, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.754641895760305, 'y': -0.43148975345991936, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.729092515159925, 'y': -0.35276908479006774, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.133170432895202, 'y': 1.8165754454639793, 'r': 0.3999999999999999, 'type': 1}]
9958,1398854867.9577384,[{'idp': 152, 'x': 4.727144683505706, 'y': 1.5578869502636072, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.236488664400259, 'y': 0.28521250755054073, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.642151726195181, 'y': 1.0747256153249274, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.5790994501786715, 'y': 0.6654956374755638, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.7865472122864268, 'y': -0.4236124064706137, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.7141911264081084, 'y': -0.3519891456655877, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.105425480238045, 'y': 1.8114100534367572, 'r': 0.3999999999999999, 'type': 1}]
9959,1398854867.967145,[{'idp': 152, 'x': 4.709694968043667, 'y': 1.5750817655252192, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.242047553126566, 'y': 0.3126120838843982, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.656689436921587, 'y': 1.093885598499067, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.5693377061968383, 'y': 0.6527682895101683, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.815742221402461, 'y': -0.41482799332231424, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.707064740233324, 'y': -0.33712747078141314, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.083908704413766, 'y': 1.8272867170327167, 'r': 0.3999999999999999, 'type': 1}]
9960,1398854868.0058198,[{'idp': 152, 'x': 4.696695040149878, 'y': 1.5707162774542582, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.228725500665259, 'y': 0.33923280730612904, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.657665275156127, 'y': 1.1108944930906306, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.563584521380359, 'y': 0.6416713582172506, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.8412085500919328, 'y': -0.4070246770926922, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.683797471103132, 'y': -0.336201426014876, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.089792929770464, 'y': 1.8284567132842833, 'r': 0.3999999999999999, 'type': 1}]
9961,1398854868.0458827,[{'idp': 152, 'x': 4.7160181586922985, 'y': 1.5659112106232653, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.235707865216522, 'y': 0.339725071755137, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.667619350707115, 'y': 1.1123856813007316, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.5555552368538295, 'y': 0.6256219788849249, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.8611500614225007, 'y': -0.4017483992946769, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.676955879834486, 'y': -0.33577547073394776, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.11035953043627, 'y': 1.832696692061293, 'r': 0.3999999999999999, 'type': 1}]
9962,1398854868.0459526,[{'idp': 152, 'x': 4.69706219581135, 'y': 1.559534894967296, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.229544059225665, 'y': 0.3254796717854358, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.676001733703459, 'y': 1.1140263469754452, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.5498304397212803, 'y': 0.6190081203646836, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.8752116713406042, 'y': -0.3940377298469089, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.695002568995802, 'y': -0.33664292688181274, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.119802122876546, 'y': 1.8344343606843694, 'r': 0.3999999999999999, 'type': 1}]
9963,1398854868.085843,[{'idp': 152, 'x': 4.708460940936304, 'y': 1.5521734499708506, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 6.281089544014408, 'y': 0.3143301467439841, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.699160330009665, 'y': 1.117823851227453, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.5475965687421622, 'y': 0.6051786711003371, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.8976270045055155, 'y': -0.3798362344546058, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.692980795231815, 'y': -0.3511040725285086, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.123199625894188, 'y': 1.8352912214211314, 'r': 0.3999999999999999, 'type': 1}]
9964,1398854868.093185,[{'idp': 161, 'x': 6.290888604541851, 'y': 0.328588482578962, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.717358667024916, 'y': 1.1200472141714002, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.565633031600222, 'y': 0.6044407354604875, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.90532695557591, 'y': -0.3797083165563542, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.662621076033974, 'y': -0.33502857434332567, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.10711810929861, 'y': 1.8320817397770095, 'r': 0.3999999999999999, 'type': 1}]
9965,1398854868.1297474,[{'idp': 161, 'x': 6.304816432460045, 'y': 0.35713905964390724, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.735451016842059, 'y': 1.1398186432877222, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.6059184628284107, 'y': 0.6040787469094422, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.9211844085037644, 'y': -0.37126836900860716, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.660992153705417, 'y': -0.30544731337932673, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.105718415716314, 'y': 1.852204787276257, 'r': 0.3999999999999999, 'type': 1}]
9966,1398854868.1697552,[{'idp': 161, 'x': 6.3169583654531225, 'y': 0.35771994850080757, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.73076378412223, 'y': 1.15618309733873, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.6325888654366372, 'y': 0.6066923966593496, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.9337992608192578, 'y': -0.36356102118165534, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.658044609101714, 'y': -0.276329013510086, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.094885514653182, 'y': 1.8502808286399475, 'r': 0.3999999999999999, 'type': 1}, {'idp': 167, 'x': 3.5416666666666674, 'y': -0.541666666666667, 'r': 0.3999999999999999, 'type': 1}]
9967,1398854868.1697867,[{'idp': 161, 'x': 6.347551820495488, 'y': 0.37319162884135837, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.757236467220698, 'y': 1.160325045003916, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.677254138216544, 'y': 0.6207402677297535, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.953989732588144, 'y': -0.35580903888503546, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.649885250942398, 'y': -0.26142208199371963, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.0889654521433, 'y': 1.8487246278359115, 'r': 0.3999999999999999, 'type': 1}, {'idp': 167, 'x': 3.5424017291579335, 'y': -0.6659906926625736, 'r': 0.3999999999999999, 'type': 1}]
9968,1398854868.2097485,[{'idp': 161, 'x': 6.3545361010454275, 'y': 0.4018079512740824, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 7.7875832811708845, 'y': 1.199798320781016, 'r': 0.4, 'type': 1}, {'idp': 163, 'x': 1.7279816622533084, 'y': 0.6321039555776742, 'r': 0.3999999999999999, 'type': 1}, {'idp': 164, 'x': 1.9738596716815304, 'y': -0.35223263256231707, 'r': 0.3999999999999999, 'type': 1}, {'idp': 165, 'x': 6.649201934074329, 'y': -0.247105244833683, 'r': 0.3999999999999999, 'type': 1}, {'idp': 166, 'x': 9.101609719464179, 'y': 1.8931270953132273, 'r': 0.3999999999999999, 'type': 1}, {'idp': 167, 'x': 3.5261664249385793, 'y': -0.6387943787712624, 'r': 0.3999999999999999, 'type': 1}]
