id,timestamp,circles
60000,1398777768.5636444,[{'idp':  58 ,  'x':  4.79 ,  'y':  -3.11 ,  'r':  0.4 ,  'type':  1}]
62990,1398777843.5796332,[{'idp':  91 ,  'x':  2.49 ,  'y':  -3.99 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.67 ,  'y':  -4.58 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.41 ,  'y':  -4.24 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.61 ,  'y':  -5.8 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  2.38 ,  'y':  -6.25 ,  'r':  0.2 ,  'type':  1}]
62991,1398777843.5796833,[{'idp':  91 ,  'x':  2.46 ,  'y':  -3.99 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.63 ,  'y':  -4.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.37 ,  'y':  -4.22 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.61 ,  'y':  -5.8 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  2.32 ,  'y':  -6.26 ,  'r':  0.2 ,  'type':  1}]
62992,1398777843.6195674,[{'idp':  91 ,  'x':  2.42 ,  'y':  -3.99 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.58 ,  'y':  -4.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.33 ,  'y':  -4.22 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.61 ,  'y':  -5.8 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  2.26 ,  'y':  -6.26 ,  'r':  0.2 ,  'type':  1}]
62993,1398777843.6233923,[{'idp':  91 ,  'x':  2.39 ,  'y':  -4.0 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.54 ,  'y':  -4.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.28 ,  'y':  -4.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.61 ,  'y':  -5.8 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  2.2 ,  'y':  -6.26 ,  'r':  0.2 ,  'type':  1}]
62994,1398777843.6596868,[{'idp':  91 ,  'x':  2.36 ,  'y':  -4.01 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.5 ,  'y':  -4.54 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.25 ,  'y':  -4.19 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.61 ,  'y':  -5.8 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  2.13 ,  'y':  -6.27 ,  'r':  0.2 ,  'type':  1}]
62995,1398777843.6996133,[{'idp':  91 ,  'x':  2.33 ,  'y':  -4.02 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.46 ,  'y':  -4.53 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.21 ,  'y':  -4.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.61 ,  'y':  -5.8 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  2.08 ,  'y':  -6.26 ,  'r':  0.2 ,  'type':  1}]
62996,1398777843.6996434,[{'idp':  91 ,  'x':  2.3 ,  'y':  -4.03 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.42 ,  'y':  -4.53 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.19 ,  'y':  -4.14 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.5 ,  'y':  -5.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  2.04 ,  'y':  -6.27 ,  'r':  0.2 ,  'type':  1}]
62997,1398777843.739642,[{'idp':  91 ,  'x':  2.26 ,  'y':  -4.02 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.37 ,  'y':  -4.51 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.16 ,  'y':  -4.12 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.43 ,  'y':  -5.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  2.01 ,  'y':  -6.28 ,  'r':  0.2 ,  'type':  1}]
62998,1398777843.748807,[{'idp':  91 ,  'x':  2.23 ,  'y':  -4.04 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.33 ,  'y':  -4.49 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.12 ,  'y':  -4.11 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.39 ,  'y':  -5.58 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.95 ,  'y':  -6.29 ,  'r':  0.2 ,  'type':  1}]
62999,1398777843.7875311,[{'idp':  91 ,  'x':  2.2 ,  'y':  -4.06 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.27 ,  'y':  -4.47 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.07 ,  'y':  -4.08 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.33 ,  'y':  -5.6 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.93 ,  'y':  -6.3 ,  'r':  0.2 ,  'type':  1}]
63000,1398777843.8275728,[{'idp':  91 ,  'x':  2.18 ,  'y':  -4.05 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.22 ,  'y':  -4.44 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.04 ,  'y':  -4.04 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.3 ,  'y':  -5.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.91 ,  'y':  -6.3 ,  'r':  0.2 ,  'type':  1}]
63001,1398777843.8276694,[{'idp':  91 ,  'x':  2.15 ,  'y':  -4.08 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.17 ,  'y':  -4.42 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  1.01 ,  'y':  -4.01 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.23 ,  'y':  -5.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.88 ,  'y':  -6.3 ,  'r':  0.2 ,  'type':  1}]
63002,1398777843.86759,[{'idp':  91 ,  'x':  2.11 ,  'y':  -4.09 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.13 ,  'y':  -4.41 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.97 ,  'y':  -3.98 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.18 ,  'y':  -5.53 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.85 ,  'y':  -6.3 ,  'r':  0.2 ,  'type':  1}]
63003,1398777843.8748434,[{'idp':  91 ,  'x':  2.09 ,  'y':  -4.1 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.11 ,  'y':  -4.39 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.94 ,  'y':  -3.95 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.15 ,  'y':  -5.53 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.81 ,  'y':  -6.3 ,  'r':  0.2 ,  'type':  1}]
63004,1398777843.9116073,[{'idp':  91 ,  'x':  2.05 ,  'y':  -4.11 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.09 ,  'y':  -4.37 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.91 ,  'y':  -3.92 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.07 ,  'y':  -5.49 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.78 ,  'y':  -6.3 ,  'r':  0.2 ,  'type':  1}]
63005,1398777843.951622,[{'idp':  91 ,  'x':  2.01 ,  'y':  -4.13 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.07 ,  'y':  -4.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.87 ,  'y':  -3.89 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.03 ,  'y':  -5.5 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.74 ,  'y':  -6.29 ,  'r':  0.2 ,  'type':  1}]
63006,1398777843.9517026,[{'idp':  91 ,  'x':  1.96 ,  'y':  -4.14 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.05 ,  'y':  -4.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.83 ,  'y':  -3.86 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  1.0 ,  'y':  -5.54 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.68 ,  'y':  -6.27 ,  'r':  0.2 ,  'type':  1}]
63007,1398777843.9916432,[{'idp':  91 ,  'x':  1.91 ,  'y':  -4.16 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.03 ,  'y':  -4.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.79 ,  'y':  -3.83 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.95 ,  'y':  -5.51 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.64 ,  'y':  -6.27 ,  'r':  0.2 ,  'type':  1}]
63008,1398777844.0001998,[{'idp':  91 ,  'x':  1.85 ,  'y':  -4.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.01 ,  'y':  -4.25 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.75 ,  'y':  -3.81 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.9 ,  'y':  -5.5 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.61 ,  'y':  -6.27 ,  'r':  0.2 ,  'type':  1}]
63009,1398777844.039594,[{'idp':  91 ,  'x':  1.8 ,  'y':  -4.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.01 ,  'y':  -4.25 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.73 ,  'y':  -3.78 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.87 ,  'y':  -5.49 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.58 ,  'y':  -6.26 ,  'r':  0.2 ,  'type':  1}]
63010,1398777844.079669,[{'idp':  91 ,  'x':  1.78 ,  'y':  -4.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.01 ,  'y':  -4.25 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.69 ,  'y':  -3.77 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.82 ,  'y':  -5.49 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.56 ,  'y':  -6.23 ,  'r':  0.2 ,  'type':  1}]
63011,1398777844.0797467,[{'idp':  91 ,  'x':  1.74 ,  'y':  -4.15 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.01 ,  'y':  -4.25 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.65 ,  'y':  -3.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.77 ,  'y':  -5.49 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.52 ,  'y':  -6.21 ,  'r':  0.2 ,  'type':  1}]
63012,1398777844.11965,[{'idp':  91 ,  'x':  1.7 ,  'y':  -4.16 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.01 ,  'y':  -4.25 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.61 ,  'y':  -3.72 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.72 ,  'y':  -5.48 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.48 ,  'y':  -6.18 ,  'r':  0.2 ,  'type':  1}]
63013,1398777844.1253083,[{'idp':  91 ,  'x':  1.67 ,  'y':  -4.15 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  93 ,  'x':  0.01 ,  'y':  -4.25 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.57 ,  'y':  -3.7 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.66 ,  'y':  -5.46 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.44 ,  'y':  -6.18 ,  'r':  0.2 ,  'type':  1}]
63014,1398777844.1635323,[{'idp':  91 ,  'x':  1.62 ,  'y':  -4.12 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.54 ,  'y':  -3.68 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.62 ,  'y':  -5.47 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.39 ,  'y':  -6.16 ,  'r':  0.2 ,  'type':  1}]
63015,1398777844.2035599,[{'idp':  91 ,  'x':  1.61 ,  'y':  -4.12 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.51 ,  'y':  -3.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.58 ,  'y':  -5.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.35 ,  'y':  -6.16 ,  'r':  0.2 ,  'type':  1}]
63016,1398777844.2035897,[{'idp':  91 ,  'x':  1.57 ,  'y':  -4.09 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.47 ,  'y':  -3.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.54 ,  'y':  -5.46 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.31 ,  'y':  -6.15 ,  'r':  0.2 ,  'type':  1}]
63017,1398777844.2436037,[{'idp':  91 ,  'x':  1.53 ,  'y':  -4.07 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.44 ,  'y':  -3.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.49 ,  'y':  -5.46 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.28 ,  'y':  -6.16 ,  'r':  0.2 ,  'type':  1}]
63018,1398777844.2509398,[{'idp':  91 ,  'x':  1.5 ,  'y':  -4.06 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.41 ,  'y':  -3.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.44 ,  'y':  -5.46 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.22 ,  'y':  -6.14 ,  'r':  0.2 ,  'type':  1}]
63019,1398777844.2875485,[{'idp':  91 ,  'x':  1.46 ,  'y':  -4.03 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.38 ,  'y':  -3.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.41 ,  'y':  -5.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.18 ,  'y':  -6.15 ,  'r':  0.2 ,  'type':  1}]
63020,1398777844.327631,[{'idp':  91 ,  'x':  1.41 ,  'y':  -4.01 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.35 ,  'y':  -3.6 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.35 ,  'y':  -5.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.13 ,  'y':  -6.16 ,  'r':  0.2 ,  'type':  1}]
63021,1398777844.3276536,[{'idp':  91 ,  'x':  1.37 ,  'y':  -4.01 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.3 ,  'y':  -3.6 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.29 ,  'y':  -5.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.06 ,  'y':  -6.15 ,  'r':  0.2 ,  'type':  1}]
63022,1398777844.367657,[{'idp':  91 ,  'x':  1.34 ,  'y':  -4.03 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.27 ,  'y':  -3.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.23 ,  'y':  -5.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  1.0 ,  'y':  -6.17 ,  'r':  0.2 ,  'type':  1}]
63023,1398777844.3756037,[{'idp':  91 ,  'x':  1.32 ,  'y':  -4.02 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.26 ,  'y':  -3.58 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.21 ,  'y':  -5.46 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.96 ,  'y':  -6.16 ,  'r':  0.2 ,  'type':  1}]
63024,1398777844.4155798,[{'idp':  91 ,  'x':  1.33 ,  'y':  -4.01 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.26 ,  'y':  -3.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.21 ,  'y':  -5.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.97 ,  'y':  -6.15 ,  'r':  0.2 ,  'type':  1}]
63025,1398777844.4556785,[{'idp':  91 ,  'x':  1.33 ,  'y':  -4.0 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.26 ,  'y':  -3.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.21 ,  'y':  -5.44 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.97 ,  'y':  -6.12 ,  'r':  0.2 ,  'type':  1}]
63026,1398777844.4557137,[{'idp':  91 ,  'x':  1.31 ,  'y':  -3.97 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.24 ,  'y':  -3.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.19 ,  'y':  -5.44 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.96 ,  'y':  -6.11 ,  'r':  0.2 ,  'type':  1}]
63027,1398777844.4956164,[{'idp':  91 ,  'x':  1.28 ,  'y':  -3.97 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.2 ,  'y':  -3.58 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.15 ,  'y':  -5.44 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.94 ,  'y':  -6.12 ,  'r':  0.2 ,  'type':  1}]
63028,1398777844.5013177,[{'idp':  91 ,  'x':  1.26 ,  'y':  -3.95 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.18 ,  'y':  -3.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.12 ,  'y':  -5.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.91 ,  'y':  -6.12 ,  'r':  0.2 ,  'type':  1}]
63029,1398777844.539536,[{'idp':  91 ,  'x':  1.24 ,  'y':  -3.97 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.16 ,  'y':  -3.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.1 ,  'y':  -5.44 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.9 ,  'y':  -6.09 ,  'r':  0.2 ,  'type':  1}]
63030,1398777844.5796008,[{'idp':  91 ,  'x':  1.21 ,  'y':  -3.95 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.14 ,  'y':  -3.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.06 ,  'y':  -5.43 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.88 ,  'y':  -6.1 ,  'r':  0.2 ,  'type':  1}]
63031,1398777844.5796316,[{'idp':  91 ,  'x':  1.21 ,  'y':  -3.98 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.12 ,  'y':  -3.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.05 ,  'y':  -5.43 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.87 ,  'y':  -6.11 ,  'r':  0.2 ,  'type':  1}]
63032,1398777844.6196303,[{'idp':  91 ,  'x':  1.2 ,  'y':  -3.98 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.1 ,  'y':  -3.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.04 ,  'y':  -5.43 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.84 ,  'y':  -6.1 ,  'r':  0.2 ,  'type':  1}]
63033,1398777844.6266413,[{'idp':  91 ,  'x':  1.18 ,  'y':  -3.97 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.09 ,  'y':  -3.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  0.02 ,  'y':  -5.43 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.81 ,  'y':  -6.08 ,  'r':  0.2 ,  'type':  1}]
63034,1398777844.6635976,[{'idp':  91 ,  'x':  1.17 ,  'y':  -3.96 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.05 ,  'y':  -3.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  -0.0 ,  'y':  -5.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.79 ,  'y':  -6.08 ,  'r':  0.2 ,  'type':  1}]
63035,1398777844.7035463,[{'idp':  91 ,  'x':  1.16 ,  'y':  -3.94 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.04 ,  'y':  -3.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  -0.0 ,  'y':  -5.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.77 ,  'y':  -6.05 ,  'r':  0.2 ,  'type':  1}]
63036,1398777844.7035704,[{'idp':  91 ,  'x':  1.15 ,  'y':  -3.9 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.04 ,  'y':  -3.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  -0.0 ,  'y':  -5.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.77 ,  'y':  -6.02 ,  'r':  0.2 ,  'type':  1}]
63037,1398777844.7435484,[{'idp':  91 ,  'x':  1.15 ,  'y':  -3.9 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.03 ,  'y':  -3.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  -0.0 ,  'y':  -5.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.77 ,  'y':  -6.02 ,  'r':  0.2 ,  'type':  1}]
63038,1398777844.7529352,[{'idp':  91 ,  'x':  1.11 ,  'y':  -3.89 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.02 ,  'y':  -3.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  -0.0 ,  'y':  -5.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.74 ,  'y':  -6.01 ,  'r':  0.2 ,  'type':  1}]
63039,1398777844.7916615,[{'idp':  91 ,  'x':  1.08 ,  'y':  -3.88 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  0.01 ,  'y':  -3.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  -0.0 ,  'y':  -5.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.71 ,  'y':  -5.98 ,  'r':  0.2 ,  'type':  1}]
63040,1398777844.8316054,[{'idp':  91 ,  'x':  1.07 ,  'y':  -3.88 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  94 ,  'x':  -0.0 ,  'y':  -3.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  95 ,  'x':  -0.0 ,  'y':  -5.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.68 ,  'y':  -5.92 ,  'r':  0.2 ,  'type':  1}]
63041,1398777844.8316426,[{'idp':  91 ,  'x':  1.08 ,  'y':  -3.86 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.69 ,  'y':  -5.9 ,  'r':  0.2 ,  'type':  1}]
63042,1398777844.8716261,[{'idp':  91 ,  'x':  1.08 ,  'y':  -3.83 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.71 ,  'y':  -5.9 ,  'r':  0.2 ,  'type':  1}]
63043,1398777844.878695,[{'idp':  91 ,  'x':  1.07 ,  'y':  -3.81 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.71 ,  'y':  -5.88 ,  'r':  0.2 ,  'type':  1}]
63044,1398777844.9155939,[{'idp':  91 ,  'x':  1.06 ,  'y':  -3.8 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.68 ,  'y':  -5.82 ,  'r':  0.2 ,  'type':  1}]
63045,1398777844.9555938,[{'idp':  91 ,  'x':  1.04 ,  'y':  -3.78 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.65 ,  'y':  -5.79 ,  'r':  0.2 ,  'type':  1}]
63046,1398777844.9556246,[{'idp':  91 ,  'x':  1.02 ,  'y':  -3.77 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.62 ,  'y':  -5.74 ,  'r':  0.2 ,  'type':  1}]
63047,1398777844.9955466,[{'idp':  91 ,  'x':  1.02 ,  'y':  -3.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.57 ,  'y':  -5.7 ,  'r':  0.2 ,  'type':  1}]
63048,1398777845.0026896,[{'idp':  91 ,  'x':  1.02 ,  'y':  -3.74 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  96 ,  'x':  0.57 ,  'y':  -5.67 ,  'r':  0.2 ,  'type':  1}]
