id,timestamp,circles
62302,1398783141.6722834,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.72 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62303,1398783141.6723166,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.73 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62304,1398783141.7123084,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.76 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62305,1398783141.7183402,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.77 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62306,1398783141.7563238,[{'idp':  266 ,  'x':  7.86 ,  'y':  1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.78 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62307,1398783141.7962542,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.82 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62308,1398783141.7962847,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.84 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62309,1398783141.8363516,[{'idp':  266 ,  'x':  7.88 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.86 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62310,1398783141.8432457,[{'idp':  266 ,  'x':  7.88 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.89 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62311,1398783141.8802488,[{'idp':  266 ,  'x':  7.92 ,  'y':  1.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.89 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62312,1398783141.9202993,[{'idp':  266 ,  'x':  7.91 ,  'y':  1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.92 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62313,1398783141.9203267,[{'idp':  266 ,  'x':  7.94 ,  'y':  1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.94 ,  'y':  0.63 ,  'r':  0.4 ,  'type':  1}]
62314,1398783141.9602294,[{'idp':  266 ,  'x':  7.95 ,  'y':  1.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.95 ,  'y':  0.61 ,  'r':  0.4 ,  'type':  1}]
62315,1398783141.9682248,[{'idp':  266 ,  'x':  8.0 ,  'y':  1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.96 ,  'y':  0.59 ,  'r':  0.4 ,  'type':  1}]
62316,1398783142.0082948,[{'idp':  266 ,  'x':  7.97 ,  'y':  1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.58 ,  'r':  0.4 ,  'type':  1}]
62317,1398783142.0482934,[{'idp':  266 ,  'x':  8.0 ,  'y':  1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62318,1398783142.0483294,[{'idp':  266 ,  'x':  8.03 ,  'y':  1.58 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.98 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62319,1398783142.0883055,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62320,1398783142.093396,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.52 ,  'r':  0.4 ,  'type':  1}]
62321,1398783142.132189,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.98 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1}]
62322,1398783142.172242,[{'idp':  266 ,  'x':  8.05 ,  'y':  1.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.99 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.69 ,  'y':  2.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  6.98 ,  'y':  1.08 ,  'r':  0.4 ,  'type':  1}]
69336,1398783317.5323298,[{'idp':  304 ,  'x':  0.84 ,  'y':  -7.12 ,  'r':  0.4 ,  'type':  1}]
69337,1398783317.5722172,[{'idp':  304 ,  'x':  0.85 ,  'y':  -7.1 ,  'r':  0.4 ,  'type':  1}]
69338,1398783317.5806801,[{'idp':  304 ,  'x':  0.83 ,  'y':  -7.13 ,  'r':  0.4 ,  'type':  1}]
69339,1398783317.6202643,[{'idp':  304 ,  'x':  0.83 ,  'y':  -7.13 ,  'r':  0.4 ,  'type':  1}]
69340,1398783317.6602287,[{'idp':  304 ,  'x':  0.83 ,  'y':  -7.12 ,  'r':  0.4 ,  'type':  1}]
69341,1398783317.6602817,[{'idp':  304 ,  'x':  0.81 ,  'y':  -7.13 ,  'r':  0.4 ,  'type':  1}]
69342,1398783317.7002866,[{'idp':  304 ,  'x':  0.81 ,  'y':  -7.13 ,  'r':  0.4 ,  'type':  1}]
69343,1398783317.7051826,[{'idp':  304 ,  'x':  0.82 ,  'y':  -7.12 ,  'r':  0.4 ,  'type':  1}]
69344,1398783317.7442615,[{'idp':  304 ,  'x':  0.79 ,  'y':  -7.13 ,  'r':  0.4 ,  'type':  1}]
69345,1398783317.7842631,[{'idp':  304 ,  'x':  0.78 ,  'y':  -7.12 ,  'r':  0.4 ,  'type':  1}]
69346,1398783317.7842908,[{'idp':  304 ,  'x':  0.78 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69347,1398783317.8242922,[{'idp':  304 ,  'x':  0.74 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69348,1398783317.8304327,[{'idp':  304 ,  'x':  0.73 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69349,1398783317.868239,[{'idp':  304 ,  'x':  0.73 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69350,1398783317.90824,[{'idp':  304 ,  'x':  0.69 ,  'y':  -7.12 ,  'r':  0.4 ,  'type':  1}]
69351,1398783317.9082727,[{'idp':  304 ,  'x':  0.64 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69352,1398783317.948311,[{'idp':  304 ,  'x':  0.62 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69353,1398783317.9548912,[{'idp':  304 ,  'x':  0.59 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69354,1398783317.9922507,[{'idp':  304 ,  'x':  0.6 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69355,1398783318.0322769,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69356,1398783318.0323088,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69357,1398783318.0722492,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.17 ,  'r':  0.4 ,  'type':  1}]
69358,1398783318.080175,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69359,1398783318.11624,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69360,1398783318.156246,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.17 ,  'r':  0.4 ,  'type':  1}]
69361,1398783318.156274,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69362,1398783318.1963468,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69363,1398783318.2054183,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69364,1398783318.2442398,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69365,1398783318.2842486,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69366,1398783318.2842789,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.19 ,  'r':  0.4 ,  'type':  1}]
69367,1398783318.3242865,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69368,1398783318.3302035,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69369,1398783318.3682313,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69370,1398783318.4082994,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.13 ,  'r':  0.4 ,  'type':  1}]
69371,1398783318.4083178,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69372,1398783318.448272,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69373,1398783318.4550328,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69374,1398783318.492306,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69375,1398783318.532246,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69376,1398783318.5322769,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69377,1398783318.5723083,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.17 ,  'r':  0.4 ,  'type':  1}]
69378,1398783318.5799277,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.13 ,  'r':  0.4 ,  'type':  1}]
69379,1398783318.6162374,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.17 ,  'r':  0.4 ,  'type':  1}]
69380,1398783318.656341,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69381,1398783318.6563745,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.17 ,  'r':  0.4 ,  'type':  1}]
69382,1398783318.696296,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69383,1398783318.7053106,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69384,1398783318.7442486,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69385,1398783318.7843034,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69386,1398783318.7843342,[{'idp':  304 ,  'x':  0.57 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69387,1398783318.8242383,[{'idp':  304 ,  'x':  0.55 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69388,1398783318.8295016,[{'idp':  304 ,  'x':  0.54 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69389,1398783318.8682842,[{'idp':  304 ,  'x':  0.5 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69390,1398783318.9082837,[{'idp':  304 ,  'x':  0.46 ,  'y':  -7.19 ,  'r':  0.4 ,  'type':  1}]
69391,1398783318.9083161,[{'idp':  304 ,  'x':  0.44 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69392,1398783318.9482508,[{'idp':  304 ,  'x':  0.41 ,  'y':  -7.2 ,  'r':  0.4 ,  'type':  1}]
69393,1398783318.9553258,[{'idp':  304 ,  'x':  0.37 ,  'y':  -7.2 ,  'r':  0.4 ,  'type':  1}]
69394,1398783318.992251,[{'idp':  304 ,  'x':  0.34 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69395,1398783319.0322676,[{'idp':  304 ,  'x':  0.31 ,  'y':  -7.17 ,  'r':  0.4 ,  'type':  1}]
69396,1398783319.0323298,[{'idp':  304 ,  'x':  0.28 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69397,1398783319.072242,[{'idp':  304 ,  'x':  0.27 ,  'y':  -7.19 ,  'r':  0.4 ,  'type':  1}]
69398,1398783319.0792384,[{'idp':  304 ,  'x':  0.26 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69399,1398783319.1161823,[{'idp':  304 ,  'x':  0.22 ,  'y':  -7.2 ,  'r':  0.4 ,  'type':  1}]
69400,1398783319.1562176,[{'idp':  304 ,  'x':  0.19 ,  'y':  -7.21 ,  'r':  0.4 ,  'type':  1}]
69401,1398783319.1562495,[{'idp':  304 ,  'x':  0.16 ,  'y':  -7.19 ,  'r':  0.4 ,  'type':  1}]
69402,1398783319.19633,[{'idp':  304 ,  'x':  0.15 ,  'y':  -7.2 ,  'r':  0.4 ,  'type':  1}]
69403,1398783319.2044296,[{'idp':  304 ,  'x':  0.14 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69404,1398783319.2442756,[{'idp':  304 ,  'x':  0.16 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69405,1398783319.2842073,[{'idp':  304 ,  'x':  0.14 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69406,1398783319.2842312,[{'idp':  304 ,  'x':  0.17 ,  'y':  -7.09 ,  'r':  0.4 ,  'type':  1}]
69407,1398783319.3242986,[{'idp':  304 ,  'x':  0.14 ,  'y':  -7.1 ,  'r':  0.4 ,  'type':  1}]
69408,1398783319.3298008,[{'idp':  304 ,  'x':  0.11 ,  'y':  -7.09 ,  'r':  0.4 ,  'type':  1}]
69409,1398783319.368215,[{'idp':  304 ,  'x':  0.08 ,  'y':  -7.08 ,  'r':  0.4 ,  'type':  1}]
69410,1398783319.4082472,[{'idp':  304 ,  'x':  0.06 ,  'y':  -7.1 ,  'r':  0.4 ,  'type':  1}]
69411,1398783319.4082794,[{'idp':  304 ,  'x':  0.05 ,  'y':  -7.1 ,  'r':  0.4 ,  'type':  1}]
69412,1398783319.4482927,[{'idp':  304 ,  'x':  0.06 ,  'y':  -7.12 ,  'r':  0.4 ,  'type':  1}]
69413,1398783319.454443,[{'idp':  304 ,  'x':  0.08 ,  'y':  -7.1 ,  'r':  0.4 ,  'type':  1}]
69414,1398783319.4922614,[{'idp':  304 ,  'x':  0.08 ,  'y':  -7.09 ,  'r':  0.4 ,  'type':  1}]
69415,1398783319.5323298,[{'idp':  304 ,  'x':  0.08 ,  'y':  -7.09 ,  'r':  0.4 ,  'type':  1}]
69416,1398783319.5323644,[{'idp':  304 ,  'x':  0.08 ,  'y':  -7.12 ,  'r':  0.4 ,  'type':  1}]
69417,1398783319.572253,[{'idp':  304 ,  'x':  0.08 ,  'y':  -7.08 ,  'r':  0.4 ,  'type':  1}]
69418,1398783319.5786562,[{'idp':  304 ,  'x':  0.08 ,  'y':  -7.1 ,  'r':  0.4 ,  'type':  1}]
69419,1398783319.6162906,[{'idp':  304 ,  'x':  0.09 ,  'y':  -7.12 ,  'r':  0.4 ,  'type':  1}]
69420,1398783319.65624,[{'idp':  304 ,  'x':  0.09 ,  'y':  -7.07 ,  'r':  0.4 ,  'type':  1}]
69421,1398783319.6562724,[{'idp':  304 ,  'x':  0.11 ,  'y':  -7.09 ,  'r':  0.4 ,  'type':  1}]
69422,1398783319.6962829,[{'idp':  304 ,  'x':  0.11 ,  'y':  -7.09 ,  'r':  0.4 ,  'type':  1}]
69423,1398783319.703716,[{'idp':  304 ,  'x':  0.11 ,  'y':  -7.08 ,  'r':  0.4 ,  'type':  1}]
69424,1398783319.7402833,[{'idp':  304 ,  'x':  0.14 ,  'y':  -7.11 ,  'r':  0.4 ,  'type':  1}]
69425,1398783319.7802134,[{'idp':  304 ,  'x':  0.14 ,  'y':  -7.11 ,  'r':  0.4 ,  'type':  1}]
69426,1398783319.780239,[{'idp':  304 ,  'x':  0.17 ,  'y':  -7.1 ,  'r':  0.4 ,  'type':  1}]
69427,1398783319.820275,[{'idp':  304 ,  'x':  0.14 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69428,1398783319.829306,[{'idp':  304 ,  'x':  0.14 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69429,1398783319.8682404,[{'idp':  304 ,  'x':  0.16 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69430,1398783319.9082923,[{'idp':  304 ,  'x':  0.14 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69431,1398783319.9083223,[{'idp':  304 ,  'x':  0.16 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69432,1398783319.9482727,[{'idp':  304 ,  'x':  0.16 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69433,1398783319.9539952,[{'idp':  304 ,  'x':  0.15 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69434,1398783319.9922407,[{'idp':  304 ,  'x':  0.17 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69435,1398783320.0321383,[{'idp':  304 ,  'x':  0.16 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69436,1398783320.0321593,[{'idp':  304 ,  'x':  0.16 ,  'y':  -7.21 ,  'r':  0.4 ,  'type':  1}]
69437,1398783320.0722399,[{'idp':  304 ,  'x':  0.15 ,  'y':  -7.21 ,  'r':  0.4 ,  'type':  1}]
69438,1398783320.0784452,[{'idp':  304 ,  'x':  0.19 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69439,1398783320.1162438,[{'idp':  304 ,  'x':  0.19 ,  'y':  -7.21 ,  'r':  0.4 ,  'type':  1}]
69440,1398783320.1562607,[{'idp':  304 ,  'x':  0.23 ,  'y':  -7.19 ,  'r':  0.4 ,  'type':  1}]
69441,1398783320.1562903,[{'idp':  304 ,  'x':  0.25 ,  'y':  -7.2 ,  'r':  0.4 ,  'type':  1}]
69442,1398783320.1964092,[{'idp':  304 ,  'x':  0.3 ,  'y':  -7.19 ,  'r':  0.4 ,  'type':  1}]
69443,1398783320.2041643,[{'idp':  304 ,  'x':  0.34 ,  'y':  -7.2 ,  'r':  0.4 ,  'type':  1}]
69444,1398783320.240212,[{'idp':  304 ,  'x':  0.41 ,  'y':  -7.2 ,  'r':  0.4 ,  'type':  1}]
69445,1398783320.2802,[{'idp':  304 ,  'x':  0.47 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69446,1398783320.2802246,[{'idp':  304 ,  'x':  0.53 ,  'y':  -7.17 ,  'r':  0.4 ,  'type':  1}]
69447,1398783320.3202853,[{'idp':  304 ,  'x':  0.56 ,  'y':  -7.18 ,  'r':  0.4 ,  'type':  1}]
69448,1398783320.3286765,[{'idp':  304 ,  'x':  0.59 ,  'y':  -7.19 ,  'r':  0.4 ,  'type':  1}]
69449,1398783320.36828,[{'idp':  304 ,  'x':  0.64 ,  'y':  -7.17 ,  'r':  0.4 ,  'type':  1}]
69450,1398783320.4082432,[{'idp':  304 ,  'x':  0.7 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
69451,1398783320.40827,[{'idp':  304 ,  'x':  0.79 ,  'y':  -7.13 ,  'r':  0.4 ,  'type':  1}]
69452,1398783320.4482985,[{'idp':  304 ,  'x':  0.84 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69453,1398783320.453885,[{'idp':  304 ,  'x':  0.91 ,  'y':  -7.15 ,  'r':  0.4 ,  'type':  1}]
69454,1398783320.4923348,[{'idp':  304 ,  'x':  0.97 ,  'y':  -7.14 ,  'r':  0.4 ,  'type':  1}]
69455,1398783320.5322015,[{'idp':  304 ,  'x':  1.06 ,  'y':  -7.11 ,  'r':  0.4 ,  'type':  1}]
69456,1398783320.5322354,[{'idp':  304 ,  'x':  1.1 ,  'y':  -7.12 ,  'r':  0.4 ,  'type':  1}]
69457,1398783320.5723016,[{'idp':  304 ,  'x':  1.16 ,  'y':  -7.11 ,  'r':  0.4 ,  'type':  1}]
69458,1398783320.5780463,[{'idp':  304 ,  'x':  1.23 ,  'y':  -7.09 ,  'r':  0.4 ,  'type':  1}]
69459,1398783320.6162777,[{'idp':  304 ,  'x':  1.28 ,  'y':  -7.06 ,  'r':  0.4 ,  'type':  1}]
69460,1398783320.6562026,[{'idp':  304 ,  'x':  1.33 ,  'y':  -7.09 ,  'r':  0.4 ,  'type':  1}]
69461,1398783320.65624,[{'idp':  304 ,  'x':  1.41 ,  'y':  -7.08 ,  'r':  0.4 ,  'type':  1}]
69462,1398783320.6962807,[{'idp':  304 ,  'x':  1.43 ,  'y':  -7.05 ,  'r':  0.4 ,  'type':  1}]
69463,1398783320.7041004,[{'idp':  304 ,  'x':  1.5 ,  'y':  -7.03 ,  'r':  0.4 ,  'type':  1}]
69464,1398783320.7402573,[{'idp':  304 ,  'x':  1.56 ,  'y':  -7.02 ,  'r':  0.4 ,  'type':  1}]
69465,1398783320.7802086,[{'idp':  304 ,  'x':  1.62 ,  'y':  -7.02 ,  'r':  0.4 ,  'type':  1}]
69466,1398783320.7802353,[{'idp':  304 ,  'x':  1.7 ,  'y':  -6.97 ,  'r':  0.4 ,  'type':  1}]
69467,1398783320.820251,[{'idp':  304 ,  'x':  1.74 ,  'y':  -7.0 ,  'r':  0.4 ,  'type':  1}]
69468,1398783320.8275998,[{'idp':  304 ,  'x':  1.8 ,  'y':  -6.98 ,  'r':  0.4 ,  'type':  1}]
69469,1398783320.8642752,[{'idp':  304 ,  'x':  1.88 ,  'y':  -6.97 ,  'r':  0.4 ,  'type':  1}]
69470,1398783320.9042459,[{'idp':  304 ,  'x':  1.91 ,  'y':  -6.96 ,  'r':  0.4 ,  'type':  1}]
69471,1398783320.9042783,[{'idp':  304 ,  'x':  1.99 ,  'y':  -6.93 ,  'r':  0.4 ,  'type':  1}]
69472,1398783320.9443126,[{'idp':  304 ,  'x':  2.05 ,  'y':  -6.89 ,  'r':  0.4 ,  'type':  1}]
69473,1398783320.9531147,[{'idp':  304 ,  'x':  2.11 ,  'y':  -6.92 ,  'r':  0.4 ,  'type':  1}]
69474,1398783320.9922721,[{'idp':  304 ,  'x':  2.17 ,  'y':  -6.91 ,  'r':  0.4 ,  'type':  1}]
69475,1398783321.032258,[{'idp':  304 ,  'x':  2.25 ,  'y':  -6.84 ,  'r':  0.4 ,  'type':  1}]
69476,1398783321.0322897,[{'idp':  304 ,  'x':  2.29 ,  'y':  -6.82 ,  'r':  0.4 ,  'type':  1}]
69477,1398783321.0722458,[{'idp':  304 ,  'x':  2.34 ,  'y':  -6.84 ,  'r':  0.4 ,  'type':  1}]
69478,1398783321.0779507,[{'idp':  304 ,  'x':  2.39 ,  'y':  -6.84 ,  'r':  0.4 ,  'type':  1}]
69479,1398783321.1162484,[{'idp':  304 ,  'x':  2.45 ,  'y':  -6.82 ,  'r':  0.4 ,  'type':  1}]
69480,1398783321.156225,[{'idp':  304 ,  'x':  2.52 ,  'y':  -6.78 ,  'r':  0.4 ,  'type':  1}]
69481,1398783321.1562502,[{'idp':  304 ,  'x':  2.58 ,  'y':  -6.77 ,  'r':  0.4 ,  'type':  1}]
69482,1398783321.196247,[{'idp':  304 ,  'x':  2.62 ,  'y':  -6.77 ,  'r':  0.4 ,  'type':  1}]
69483,1398783321.203054,[{'idp':  304 ,  'x':  2.68 ,  'y':  -6.69 ,  'r':  0.4 ,  'type':  1}]
69484,1398783321.2402415,[{'idp':  304 ,  'x':  2.73 ,  'y':  -6.72 ,  'r':  0.4 ,  'type':  1}]
69485,1398783321.280246,[{'idp':  304 ,  'x':  2.79 ,  'y':  -6.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  305 ,  'x':  2.06 ,  'y':  -6.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  0.98 ,  'y':  -8.92 ,  'r':  0.4 ,  'type':  1}]
69486,1398783321.2802706,[{'idp':  304 ,  'x':  2.86 ,  'y':  -6.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  305 ,  'x':  2.16 ,  'y':  -6.81 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  0.93 ,  'y':  -9.0 ,  'r':  0.4 ,  'type':  1}]
69487,1398783321.3203714,[{'idp':  304 ,  'x':  2.91 ,  'y':  -6.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  305 ,  'x':  2.22 ,  'y':  -6.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  1.0 ,  'y':  -8.99 ,  'r':  0.4 ,  'type':  1}]
69488,1398783321.3292341,[{'idp':  304 ,  'x':  2.97 ,  'y':  -6.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  305 ,  'x':  2.28 ,  'y':  -6.77 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  1.08 ,  'y':  -8.99 ,  'r':  0.4 ,  'type':  1}]
69489,1398783321.3682494,[{'idp':  304 ,  'x':  3.03 ,  'y':  -6.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  305 ,  'x':  2.34 ,  'y':  -6.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  1.16 ,  'y':  -8.97 ,  'r':  0.4 ,  'type':  1}]
69490,1398783321.4083216,[{'idp':  304 ,  'x':  3.08 ,  'y':  -6.58 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  305 ,  'x':  2.4 ,  'y':  -6.73 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  1.24 ,  'y':  -8.95 ,  'r':  0.4 ,  'type':  1}]
69491,1398783321.4083521,[{'idp':  304 ,  'x':  3.15 ,  'y':  -6.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  305 ,  'x':  2.46 ,  'y':  -6.72 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  1.32 ,  'y':  -8.95 ,  'r':  0.4 ,  'type':  1}]
69492,1398783321.448294,[{'idp':  304 ,  'x':  3.21 ,  'y':  -6.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  305 ,  'x':  2.52 ,  'y':  -6.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  1.35 ,  'y':  -8.93 ,  'r':  0.4 ,  'type':  1}]
69493,1398783321.4528286,[{'idp':  304 ,  'x':  3.25 ,  'y':  -6.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  305 ,  'x':  2.58 ,  'y':  -6.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  1.43 ,  'y':  -8.93 ,  'r':  0.4 ,  'type':  1}]
