id,timestamp,circles
30001,1398847436.211884,[{'idp':  1 ,  'x':  0.44 ,  'y':  0.98 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.32 ,  'y':  2.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  1.23 ,  'y':  -2.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  4 ,  'x':  2.19 ,  'y':  -2.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  3.15 ,  'y':  -2.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  6 ,  'x':  1.9 ,  'y':  -4.53 ,  'r':  0.4 ,  'type':  1}]
38841,1398847656.7478673,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  81 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  6.01 ,  'y':  -2.28 ,  'r':  0.4 ,  'type':  1}]
38842,1398847656.7479007,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  81 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.99 ,  'y':  -2.27 ,  'r':  0.4 ,  'type':  1}]
38843,1398847656.7878816,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.97 ,  'y':  -2.26 ,  'r':  0.4 ,  'type':  1}]
38844,1398847656.7924838,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.96 ,  'y':  -2.27 ,  'r':  0.4 ,  'type':  1}]
38845,1398847656.8319392,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.94 ,  'y':  -2.28 ,  'r':  0.4 ,  'type':  1}]
38846,1398847656.8719065,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.93 ,  'y':  -2.31 ,  'r':  0.4 ,  'type':  1}]
38847,1398847656.8719451,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.92 ,  'y':  -2.3 ,  'r':  0.4 ,  'type':  1}]
38848,1398847656.911892,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.9 ,  'y':  -2.28 ,  'r':  0.4 ,  'type':  1}]
38849,1398847656.918336,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.89 ,  'y':  -2.28 ,  'r':  0.4 ,  'type':  1}]
38850,1398847656.9559052,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.87 ,  'y':  -2.29 ,  'r':  0.4 ,  'type':  1}]
38851,1398847656.99593,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.87 ,  'y':  -2.3 ,  'r':  0.4 ,  'type':  1}]
38852,1398847656.9959593,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.85 ,  'y':  -2.3 ,  'r':  0.4 ,  'type':  1}]
38853,1398847657.0359383,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.82 ,  'y':  -2.29 ,  'r':  0.4 ,  'type':  1}]
38854,1398847657.043094,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.82 ,  'y':  -2.31 ,  'r':  0.4 ,  'type':  1}]
38855,1398847657.0799258,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.82 ,  'y':  -2.31 ,  'r':  0.4 ,  'type':  1}]
38856,1398847657.1198947,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  80 ,  'x':  3.8 ,  'y':  -5.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.82 ,  'y':  -2.31 ,  'r':  0.4 ,  'type':  1}]
38857,1398847657.1199245,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.8 ,  'y':  -2.3 ,  'r':  0.4 ,  'type':  1}]
38858,1398847657.1599042,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.78 ,  'y':  -2.31 ,  'r':  0.4 ,  'type':  1}]
38859,1398847657.1676383,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.79 ,  'y':  -2.34 ,  'r':  0.4 ,  'type':  1}]
38860,1398847657.203949,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.77 ,  'y':  -2.33 ,  'r':  0.4 ,  'type':  1}]
38861,1398847657.2438278,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.76 ,  'y':  -2.33 ,  'r':  0.4 ,  'type':  1}]
38862,1398847657.2438593,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.75 ,  'y':  -2.31 ,  'r':  0.4 ,  'type':  1}]
38863,1398847657.2838056,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.74 ,  'y':  -2.32 ,  'r':  0.4 ,  'type':  1}]
38864,1398847657.291226,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.73 ,  'y':  -2.35 ,  'r':  0.4 ,  'type':  1}]
38865,1398847657.3278506,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.71 ,  'y':  -2.35 ,  'r':  0.4 ,  'type':  1}]
38866,1398847657.3678515,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.71 ,  'y':  -2.37 ,  'r':  0.4 ,  'type':  1}]
38867,1398847657.367879,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.71 ,  'y':  -2.35 ,  'r':  0.4 ,  'type':  1}]
38868,1398847657.4078712,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.69 ,  'y':  -2.36 ,  'r':  0.4 ,  'type':  1}]
38869,1398847657.4167314,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.66 ,  'y':  -2.35 ,  'r':  0.4 ,  'type':  1}]
38870,1398847657.4558473,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.66 ,  'y':  -2.37 ,  'r':  0.4 ,  'type':  1}]
38871,1398847657.4958587,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.63 ,  'y':  -2.39 ,  'r':  0.4 ,  'type':  1}]
38872,1398847657.4958878,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.61 ,  'y':  -2.38 ,  'r':  0.4 ,  'type':  1}]
38873,1398847657.535911,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.6 ,  'y':  -2.38 ,  'r':  0.4 ,  'type':  1}]
38874,1398847657.5404468,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.6 ,  'y':  -2.38 ,  'r':  0.4 ,  'type':  1}]
38875,1398847657.5798624,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.58 ,  'y':  -2.4 ,  'r':  0.4 ,  'type':  1}]
38876,1398847657.619866,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.57 ,  'y':  -2.41 ,  'r':  0.4 ,  'type':  1}]
38877,1398847657.6198947,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.55 ,  'y':  -2.41 ,  'r':  0.4 ,  'type':  1}]
38878,1398847657.6599214,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.54 ,  'y':  -2.38 ,  'r':  0.4 ,  'type':  1}]
38879,1398847657.66572,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.54 ,  'y':  -2.38 ,  'r':  0.4 ,  'type':  1}]
38880,1398847657.7038777,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.52 ,  'y':  -2.4 ,  'r':  0.4 ,  'type':  1}]
38881,1398847657.7437801,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.51 ,  'y':  -2.43 ,  'r':  0.4 ,  'type':  1}]
38882,1398847657.7438378,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.5 ,  'y':  -2.42 ,  'r':  0.4 ,  'type':  1}]
38883,1398847657.7838924,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.48 ,  'y':  -2.41 ,  'r':  0.4 ,  'type':  1}]
38884,1398847657.7902684,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.46 ,  'y':  -2.43 ,  'r':  0.4 ,  'type':  1}]
38885,1398847657.8278267,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.45 ,  'y':  -2.43 ,  'r':  0.4 ,  'type':  1}]
38886,1398847657.8678207,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.43 ,  'y':  -2.45 ,  'r':  0.4 ,  'type':  1}]
38887,1398847657.8678496,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.43 ,  'y':  -2.45 ,  'r':  0.4 ,  'type':  1}]
38888,1398847657.9078999,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.41 ,  'y':  -2.44 ,  'r':  0.4 ,  'type':  1}]
38889,1398847657.9149764,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.4 ,  'y':  -2.43 ,  'r':  0.4 ,  'type':  1}]
38890,1398847657.9518955,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.38 ,  'y':  -2.45 ,  'r':  0.4 ,  'type':  1}]
38891,1398847657.9919317,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.35 ,  'y':  -2.47 ,  'r':  0.4 ,  'type':  1}]
38892,1398847657.991958,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.34 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1}]
38893,1398847658.03183,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.32 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1}]
38894,1398847658.0409534,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.32 ,  'y':  -2.45 ,  'r':  0.4 ,  'type':  1}]
38895,1398847658.0798244,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.32 ,  'y':  -2.48 ,  'r':  0.4 ,  'type':  1}]
38896,1398847658.119962,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.29 ,  'y':  -2.47 ,  'r':  0.4 ,  'type':  1}]
38897,1398847658.1199934,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.3 ,  'y':  -2.5 ,  'r':  0.4 ,  'type':  1}]
38898,1398847658.1598678,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.27 ,  'y':  -2.5 ,  'r':  0.4 ,  'type':  1}]
38899,1398847658.164349,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.26 ,  'y':  -2.51 ,  'r':  0.4 ,  'type':  1}]
38900,1398847658.2038805,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.25 ,  'y':  -2.52 ,  'r':  0.4 ,  'type':  1}]
38901,1398847658.2438676,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.23 ,  'y':  -2.53 ,  'r':  0.4 ,  'type':  1}]
38902,1398847658.2438967,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.22 ,  'y':  -2.54 ,  'r':  0.4 ,  'type':  1}]
38903,1398847658.2838602,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.2 ,  'y':  -2.52 ,  'r':  0.4 ,  'type':  1}]
38904,1398847658.288953,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.18 ,  'y':  -2.53 ,  'r':  0.4 ,  'type':  1}]
38905,1398847658.3278654,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.18 ,  'y':  -2.54 ,  'r':  0.4 ,  'type':  1}]
38906,1398847658.367845,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.16 ,  'y':  -2.55 ,  'r':  0.4 ,  'type':  1}]
38907,1398847658.3678782,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.15 ,  'y':  -2.54 ,  'r':  0.4 ,  'type':  1}]
38908,1398847658.4078662,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.14 ,  'y':  -2.55 ,  'r':  0.4 ,  'type':  1}]
38909,1398847658.412253,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.12 ,  'y':  -2.56 ,  'r':  0.4 ,  'type':  1}]
38910,1398847658.4519122,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.13 ,  'y':  -2.57 ,  'r':  0.4 ,  'type':  1}]
38911,1398847658.491848,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.11 ,  'y':  -2.58 ,  'r':  0.4 ,  'type':  1}]
38912,1398847658.4918835,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.09 ,  'y':  -2.6 ,  'r':  0.4 ,  'type':  1}]
38913,1398847658.53188,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.08 ,  'y':  -2.59 ,  'r':  0.4 ,  'type':  1}]
38914,1398847658.5366218,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.07 ,  'y':  -2.59 ,  'r':  0.4 ,  'type':  1}]
38915,1398847658.5758343,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.07 ,  'y':  -2.6 ,  'r':  0.4 ,  'type':  1}]
38916,1398847658.6158793,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.05 ,  'y':  -2.6 ,  'r':  0.4 ,  'type':  1}]
38917,1398847658.6159067,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.04 ,  'y':  -2.61 ,  'r':  0.4 ,  'type':  1}]
38918,1398847658.6559138,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.02 ,  'y':  -2.63 ,  'r':  0.4 ,  'type':  1}]
38919,1398847658.661476,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.01 ,  'y':  -2.65 ,  'r':  0.4 ,  'type':  1}]
38920,1398847658.6999195,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  5.0 ,  'y':  -2.65 ,  'r':  0.4 ,  'type':  1}]
38921,1398847658.7398431,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.99 ,  'y':  -2.67 ,  'r':  0.4 ,  'type':  1}]
38922,1398847658.7398708,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.97 ,  'y':  -2.66 ,  'r':  0.4 ,  'type':  1}]
38923,1398847658.7798388,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.96 ,  'y':  -2.68 ,  'r':  0.4 ,  'type':  1}]
38924,1398847658.7866375,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.95 ,  'y':  -2.69 ,  'r':  0.4 ,  'type':  1}]
38925,1398847658.823847,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.93 ,  'y':  -2.69 ,  'r':  0.4 ,  'type':  1}]
38926,1398847658.8640053,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.92 ,  'y':  -2.69 ,  'r':  0.4 ,  'type':  1}]
38927,1398847658.8640404,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.91 ,  'y':  -2.71 ,  'r':  0.4 ,  'type':  1}]
38928,1398847658.9038503,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.89 ,  'y':  -2.72 ,  'r':  0.4 ,  'type':  1}]
38929,1398847658.9111173,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.87 ,  'y':  -2.74 ,  'r':  0.4 ,  'type':  1}]
38930,1398847658.947883,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.86 ,  'y':  -2.74 ,  'r':  0.4 ,  'type':  1}]
38931,1398847658.9878676,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.83 ,  'y':  -2.73 ,  'r':  0.4 ,  'type':  1}]
38932,1398847658.987902,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.82 ,  'y':  -2.74 ,  'r':  0.4 ,  'type':  1}]
38933,1398847659.0279086,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.8 ,  'y':  -2.76 ,  'r':  0.4 ,  'type':  1}]
38934,1398847659.035836,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.78 ,  'y':  -2.79 ,  'r':  0.4 ,  'type':  1}]
38935,1398847659.0758758,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.75 ,  'y':  -2.79 ,  'r':  0.4 ,  'type':  1}]
38936,1398847659.1158874,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.74 ,  'y':  -2.78 ,  'r':  0.4 ,  'type':  1}]
38937,1398847659.1159203,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.72 ,  'y':  -2.78 ,  'r':  0.4 ,  'type':  1}]
38938,1398847659.1558568,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.71 ,  'y':  -2.81 ,  'r':  0.4 ,  'type':  1}]
38939,1398847659.1603065,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.7 ,  'y':  -2.81 ,  'r':  0.4 ,  'type':  1}]
38940,1398847659.1998904,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.69 ,  'y':  -2.82 ,  'r':  0.4 ,  'type':  1}]
38941,1398847659.2398303,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.67 ,  'y':  -2.81 ,  'r':  0.4 ,  'type':  1}]
38942,1398847659.239859,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.67 ,  'y':  -2.82 ,  'r':  0.4 ,  'type':  1}]
38943,1398847659.279836,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.64 ,  'y':  -2.82 ,  'r':  0.4 ,  'type':  1}]
38944,1398847659.284525,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.63 ,  'y':  -2.84 ,  'r':  0.4 ,  'type':  1}]
38945,1398847659.3239057,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.61 ,  'y':  -2.83 ,  'r':  0.4 ,  'type':  1}]
38946,1398847659.3638897,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  82 ,  'x':  4.6 ,  'y':  -2.85 ,  'r':  0.4 ,  'type':  1}]
