id,timestamp,circles
26201,1398855274.5657456,[{'idp': 1, 'x': 4.25, 'y': 0.8749999999999991, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 4.416666666666666, 'y': 1.6666666666666674, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 9.25, 'y': 0.541666666666667, 'r': 0.3999999999999999, 'type': 1}]
34423,1398855480.293757,[{'idp': 186, 'x': 0.9772668440104781, 'y': -0.06783890934206505, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.37416614905293, 'y': -3.131608420663584, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 7.70950129553097, 'y': -2.73007805564745, 'r': 0.3999999999999999, 'type': 1}]
34424,1398855480.3338315,[{'idp': 186, 'x': 0.9791092484340869, 'y': -0.0831222335498738, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.396306994631365, 'y': -3.140007734234781, 'r': 0.3999999999999999, 'type': 1}]
34425,1398855480.3391724,[{'idp': 186, 'x': 0.9963092562066933, 'y': -0.10295858771734445, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.356520327502838, 'y': -3.104153430744164, 'r': 0.3999999999999999, 'type': 1}]
34426,1398855480.3778145,[{'idp': 186, 'x': 1.0061394134080404, 'y': -0.12774968727711555, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.30092024064803, 'y': -3.1746535689076327, 'r': 0.3999999999999999, 'type': 1}]
34427,1398855480.4177606,[{'idp': 186, 'x': 1.0209681382628077, 'y': -0.153460525529322, 'r': 0.3999999999999999, 'type': 1}]
34428,1398855480.417793,[{'idp': 186, 'x': 1.0361675977804063, 'y': -0.1839889340451173, 'r': 0.3999999999999999, 'type': 1}]
34429,1398855480.4577887,[{'idp': 186, 'x': 1.0447146682806685, 'y': -0.20947192316425833, 'r': 0.3999999999999999, 'type': 1}]
34430,1398855480.4640863,[{'idp': 186, 'x': 1.0542030563148086, 'y': -0.2310336595653728, 'r': 0.3999999999999999, 'type': 1}]
34431,1398855480.5017345,[{'idp': 186, 'x': 1.0598184539653843, 'y': -0.24249229753339985, 'r': 0.3999999999999999, 'type': 1}]
34432,1398855480.5417545,[{'idp': 186, 'x': 1.0710771534210295, 'y': -0.25690282259287045, 'r': 0.3999999999999999, 'type': 1}]
34433,1398855480.5417764,[{'idp': 186, 'x': 1.0850858048480716, 'y': -0.2755788664219583, 'r': 0.3999999999999999, 'type': 1}]
34434,1398855480.5817418,[{'idp': 186, 'x': 1.0959577511533802, 'y': -0.2884781071370357, 'r': 0.3999999999999999, 'type': 1}]
34435,1398855480.5892181,[{'idp': 186, 'x': 1.1063045238539049, 'y': -0.30859405874947954, 'r': 0.3999999999999999, 'type': 1}]
34436,1398855480.625769,[{'idp': 186, 'x': 1.116975408017551, 'y': -0.3267423070648079, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 4.041666666666666, 'y': 0.12499999999999956, 'r': 0.3999999999999999, 'type': 1}, {'idp': 194, 'x': 7.041666666666668, 'y': -3.0833333333333335, 'r': 0.3999999999999999, 'type': 1}]
34437,1398855480.6657135,[{'idp': 186, 'x': 1.123767542961318, 'y': -0.344766039949328, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 4.042139891271721, 'y': 0.18603173876016843, 'r': 0.3999999999999999, 'type': 1}, {'idp': 194, 'x': 7.030014407506117, 'y': -3.0199194849279842, 'r': 0.3999999999999999, 'type': 1}]
34438,1398855480.6657422,[{'idp': 186, 'x': 1.131290831880769, 'y': -0.361925841281896, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.998043835466445, 'y': 0.2011477535517603, 'r': 0.3999999999999999, 'type': 1}, {'idp': 194, 'x': 7.001341371741663, 'y': -3.0258317833221424, 'r': 0.3999999999999999, 'type': 1}]
34439,1398855480.7057817,[{'idp': 186, 'x': 1.1393829275443723, 'y': -0.37302927388703555, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.9719904809139917, 'y': 0.2153856491068873, 'r': 0.3999999999999999, 'type': 1}, {'idp': 194, 'x': 6.949784862202346, 'y': -3.0034306205721286, 'r': 0.3999999999999999, 'type': 1}]
34440,1398855480.7146492,[{'idp': 186, 'x': 1.150426637207289, 'y': -0.38064962690427806, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.928039567151298, 'y': 0.2648392297307689, 'r': 0.3999999999999999, 'type': 1}, {'idp': 194, 'x': 6.917935191226401, 'y': -2.9540468771452764, 'r': 0.3999999999999999, 'type': 1}]
34441,1398855480.7537372,[{'idp': 186, 'x': 1.1664650472315707, 'y': -0.38812856428330433, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.899820561278118, 'y': 0.30765227235282966, 'r': 0.3999999999999999, 'type': 1}, {'idp': 194, 'x': 6.883586791555483, 'y': -2.9041249677590786, 'r': 0.3999999999999999, 'type': 1}]
34442,1398855480.7937417,[{'idp': 186, 'x': 1.1690806956141109, 'y': -0.38841469207586354, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.8686377898586466, 'y': 0.3364276864637583, 'r': 0.3999999999999999, 'type': 1}, {'idp': 194, 'x': 6.824205647950723, 'y': -2.8091979081574845, 'r': 0.3999999999999999, 'type': 1}]
34443,1398855480.7937744,[{'idp': 186, 'x': 1.1775249978766378, 'y': -0.3927009853144825, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.8476886018251055, 'y': 0.3814629597324326, 'r': 0.3999999999999999, 'type': 1}, {'idp': 194, 'x': 6.826847999116346, 'y': -2.7584039361450774, 'r': 0.3999999999999999, 'type': 1}]
34444,1398855480.8338525,[{'idp': 186, 'x': 1.1887173084882097, 'y': -0.39684309156930775, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.918563961978474, 'y': 0.34833870483406804, 'r': 0.3999999999999999, 'type': 1}, {'idp': 194, 'x': 6.806503955775485, 'y': -2.698501557340869, 'r': 0.3999999999999999, 'type': 1}]
34445,1398855480.8390915,[{'idp': 186, 'x': 1.2012076020659168, 'y': -0.40988458829512964, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.9216266100381048, 'y': 0.33477239830784766, 'r': 0.3999999999999999, 'type': 1}, {'idp': 194, 'x': 6.775884168551219, 'y': -2.703443453263503, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.958333333333336, 'y': -0.3749999999999998, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.666666666666668, 'y': -1.0416666666666663, 'r': 0.3999999999999999, 'type': 1}]
34446,1398855480.8777528,[{'idp': 186, 'x': 1.2148671575567227, 'y': -0.41667970321977776, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.897283948918666, 'y': 0.3582660073655286, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.857866792727405, 'y': -0.2696173902700272, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.7235324448516, 'y': -0.9330514443113247, 'r': 0.3999999999999999, 'type': 1}]
34447,1398855480.9177139,[{'idp': 186, 'x': 1.2309627509336063, 'y': -0.4251162522306495, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.846970874118447, 'y': 0.3960894633655454, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.818660037597716, 'y': -0.2231028724481776, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.717172231519511, 'y': -0.9154065957315416, 'r': 0.3999999999999999, 'type': 1}]
34448,1398855480.9177427,[{'idp': 186, 'x': 1.2480715286374622, 'y': -0.43669552429323244, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.77920247363839, 'y': 0.41388909450944755, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.759120346371659, 'y': -0.20617564532130928, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.689779350281962, 'y': -0.9121831361738786, 'r': 0.3999999999999999, 'type': 1}]
34449,1398855480.9577284,[{'idp': 186, 'x': 1.2628609852548767, 'y': -0.4604309370508919, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.712196174934541, 'y': 0.4394337351176447, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.7041934748909116, 'y': -0.18954353174816418, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.636301774695502, 'y': -0.9517882660204058, 'r': 0.3999999999999999, 'type': 1}]
34450,1398855480.9640193,[{'idp': 186, 'x': 1.2767858191210602, 'y': -0.48509676980873384, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.641862446713948, 'y': 0.43890623190540934, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.673817634390935, 'y': -0.20314599137687073, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.599941806915444, 'y': -0.9911125054435788, 'r': 0.3999999999999999, 'type': 1}]
34451,1398855481.001755,[{'idp': 186, 'x': 1.2962469157550016, 'y': -0.49619468556168944, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.527385341139797, 'y': 0.47952545256538137, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.658287464036512, 'y': -0.173484414163102, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.560785723367694, 'y': -0.968273577676122, 'r': 0.3999999999999999, 'type': 1}]
34452,1398855481.0417154,[{'idp': 186, 'x': 1.3170035523161783, 'y': -0.49729885848133093, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.4346408699862474, 'y': 0.5435163932364295, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.6446433617466365, 'y': -0.11496192947854311, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.546983468032007, 'y': -0.9287555333628672, 'r': 0.3999999999999999, 'type': 1}]
34453,1398855481.0417814,[{'idp': 186, 'x': 1.3389537175498534, 'y': -0.49425542479576867, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.3614792652757486, 'y': 0.629563817908636, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.607465830736601, 'y': -0.013560901808595816, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.528762568076825, 'y': -0.85387140044483, 'r': 0.3999999999999999, 'type': 1}]
34454,1398855481.0818357,[{'idp': 186, 'x': 1.356107981453536, 'y': -0.48772441578621595, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.2836692441283044, 'y': 0.7356839251162306, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.576978561638782, 'y': 0.07271812878393957, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.494149185654358, 'y': -0.7618639872966726, 'r': 0.3999999999999999, 'type': 1}]
34455,1398855481.0894568,[{'idp': 186, 'x': 1.3728380955858066, 'y': -0.4831292497511108, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.19360133570618, 'y': 0.848768817820269, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.536605457947373, 'y': 0.129256691428572, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.458095646055865, 'y': -0.6976884557614738, 'r': 0.3999999999999999, 'type': 1}]
34456,1398855481.1257124,[{'idp': 186, 'x': 1.382239904899334, 'y': -0.4927651024594082, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.1575380815143794, 'y': 0.8708831874344725, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.515786834157162, 'y': 0.15732737221419102, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.429496266014908, 'y': -0.6388943252547896, 'r': 0.3999999999999999, 'type': 1}]
34457,1398855481.165811,[{'idp': 186, 'x': 1.3946328554324117, 'y': -0.5038688896791987, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.0943879426323107, 'y': 0.909996072258632, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.482399059268957, 'y': 0.15649105094219573, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.400014730604956, 'y': -0.6071124080072909, 'r': 0.3999999999999999, 'type': 1}]
34458,1398855481.1658435,[{'idp': 186, 'x': 1.4057105789824242, 'y': -0.5109695757099819, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 3.0276137066669517, 'y': 0.9413969213222284, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.466795474925906, 'y': 0.212585483563692, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.379996227890338, 'y': -0.5572470544352293, 'r': 0.3999999999999999, 'type': 1}]
34459,1398855481.2057812,[{'idp': 186, 'x': 1.4125934475609347, 'y': -0.509769753139786, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.9567350364490563, 'y': 0.9766492335433075, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.430525217563967, 'y': 0.2676274422666358, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.364903963129057, 'y': -0.4990602747138473, 'r': 0.3999999999999999, 'type': 1}]
34460,1398855481.2153096,[{'idp': 186, 'x': 1.4193257634028433, 'y': -0.5046891346038562, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.891484329952896, 'y': 1.019391576904689, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.393651900931758, 'y': 0.3360808354122202, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.335629473986714, 'y': -0.44138923992967705, 'r': 0.3999999999999999, 'type': 1}]
34461,1398855481.2537062,[{'idp': 186, 'x': 1.4271266008881267, 'y': -0.49991576283072603, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.7958165657920175, 'y': 1.0400719574954853, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.360079627164623, 'y': 0.38999939534978934, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.310316760518636, 'y': -0.3905059342956485, 'r': 0.3999999999999999, 'type': 1}]
34462,1398855481.293843,[{'idp': 186, 'x': 1.4351538934086983, 'y': -0.5020588339986909, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.720860186439462, 'y': 1.0574643742056589, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.333747375978973, 'y': 0.4441596351835986, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.27899186111324, 'y': -0.30819309746935475, 'r': 0.3999999999999999, 'type': 1}]
34463,1398855481.2939315,[{'idp': 186, 'x': 1.4356975687030205, 'y': -0.5052825807385619, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.702384485052167, 'y': 1.08902590056144, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.273209576385687, 'y': 0.4671668369924076, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.262672984470438, 'y': -0.28068870838642845, 'r': 0.3999999999999999, 'type': 1}]
34464,1398855481.333841,[{'idp': 186, 'x': 1.4346955831670005, 'y': -0.507390451620694, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.6573238451771175, 'y': 1.1166771965502065, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.2488222623778515, 'y': 0.49272722453608475, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.237776699117662, 'y': -0.2317277835308562, 'r': 0.3999999999999999, 'type': 1}]
34465,1398855481.3397136,[{'idp': 186, 'x': 1.435777187674423, 'y': -0.5106910495953099, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.6192133143959007, 'y': 1.1401272492076697, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.208101711217973, 'y': 0.5169265543268287, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.210281211137444, 'y': -0.15038485452053219, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.6250000000000004, 'y': -0.5833333333333335, 'r': 0.3999999999999999, 'type': 1}]
34466,1398855481.3777761,[{'idp': 186, 'x': 1.4458197217640012, 'y': -0.5213960724193056, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.5876952434350686, 'y': 1.1586370607038932, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.164769364827505, 'y': 0.5265042736165393, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.181814850414055, 'y': -0.08002620373513292, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.649481316368619, 'y': -0.5084803689492712, 'r': 0.3999999999999999, 'type': 1}]
34467,1398855481.417751,[{'idp': 186, 'x': 1.4495777918756803, 'y': -0.5299775103071935, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.5788612739057415, 'y': 1.1807168861060968, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.125901790470561, 'y': 0.5500942202835035, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.126970408673179, 'y': 0.0010695528728410508, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.635630043617053, 'y': -0.49022834419915506, 'r': 0.3999999999999999, 'type': 1}]
34468,1398855481.417809,[{'idp': 186, 'x': 1.460513906368568, 'y': -0.5306730880563659, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.5260149656424025, 'y': 1.1969410564847194, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.077892080379977, 'y': 0.5855422727208337, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.112087639474165, 'y': 0.07882925465769519, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.6596907999026684, 'y': -0.47728082300702135, 'r': 0.3999999999999999, 'type': 1}]
34469,1398855481.4576879,[{'idp': 186, 'x': 1.469903626021405, 'y': -0.5318778369965282, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.472131894081715, 'y': 1.2305235632780986, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.048443773194441, 'y': 0.6224965638488289, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.049106588718097, 'y': 0.10860820431617846, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.6628727515222215, 'y': -0.4619115317002309, 'r': 0.3999999999999999, 'type': 1}]
34470,1398855481.465558,[{'idp': 186, 'x': 1.4997031877341516, 'y': -0.5286593388569683, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.4392272122971925, 'y': 1.2648020628012668, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.027460770026558, 'y': 0.6735524542485316, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 7.009602487691531, 'y': 0.16925671898673889, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.661457316200747, 'y': -0.4292208431571465, 'r': 0.3999999999999999, 'type': 1}]
34471,1398855481.5017834,[{'idp': 186, 'x': 1.522583396864572, 'y': -0.5313707286814862, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.4462008972779947, 'y': 1.2889370784567822, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 6.000839549215396, 'y': 0.723635432812928, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 6.959950874332681, 'y': 0.21339518436395366, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.683970068041651, 'y': -0.415490021945345, 'r': 0.3999999999999999, 'type': 1}]
34472,1398855481.541748,[{'idp': 186, 'x': 1.5406580927946667, 'y': -0.5313086500243303, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.5225796162824277, 'y': 1.3304334937649154, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 5.969243300892073, 'y': 0.7857476455266754, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 6.909928605088362, 'y': 0.2873772122236251, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.6928170236183, 'y': -0.3834689560395843, 'r': 0.3999999999999999, 'type': 1}]
34473,1398855481.541779,[{'idp': 186, 'x': 1.5593363718981967, 'y': -0.5241524454828728, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.480213713055184, 'y': 1.381219655249717, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 5.945547658625163, 'y': 0.8487249125018903, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 6.885293951328888, 'y': 0.3615664004159935, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.7042148029774147, 'y': -0.3516512687044382, 'r': 0.3999999999999999, 'type': 1}]
34474,1398855481.581701,[{'idp': 186, 'x': 1.577789317629179, 'y': -0.5235777124147212, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.4078032586685327, 'y': 1.4233555874026171, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 5.913797633821645, 'y': 0.9232585298653162, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 6.825340577375567, 'y': 0.4630679814096905, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.7125543100037173, 'y': -0.3111103338026633, 'r': 0.3999999999999999, 'type': 1}]
34475,1398855481.5898092,[{'idp': 186, 'x': 1.5937801117173245, 'y': -0.5181701264820027, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.3569708925889277, 'y': 1.4558747849839793, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 5.871953287114772, 'y': 0.9689870635399322, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 6.770631912573788, 'y': 0.5037113065865295, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.7467192799300575, 'y': -0.30557649823294897, 'r': 0.3999999999999999, 'type': 1}]
34476,1398855481.6297069,[{'idp': 186, 'x': 1.616683810203039, 'y': -0.5233663573320824, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.2750302050572646, 'y': 1.4756408594656922, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 5.840321221070807, 'y': 1.0158777325672297, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 6.726399254797801, 'y': 0.5446043422207492, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.7430270666510235, 'y': -0.27163170628531574, 'r': 0.3999999999999999, 'type': 1}]
34477,1398855481.66973,[{'idp': 186, 'x': 1.6315569929581364, 'y': -0.524803889377955, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 2.1603727339846213, 'y': 1.4910135531773538, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 5.797597397380432, 'y': 1.047231863684781, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 6.726451297888474, 'y': 0.5895112722624041, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.7759070463606803, 'y': -0.27359850937422214, 'r': 0.3999999999999999, 'type': 1}]
34478,1398855481.6697538,[{'idp': 186, 'x': 1.6453145926291035, 'y': -0.5346644374916232, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 1.9466481287363613, 'y': 1.4492612985448017, 'r': 0.3999999999999999, 'type': 1}, {'idp': 195, 'x': 5.769469789019766, 'y': 1.0549594283584351, 'r': 0.3999999999999999, 'type': 1}, {'idp': 196, 'x': 6.689724094500271, 'y': 0.6010137853583575, 'r': 0.3999999999999999, 'type': 1}, {'idp': 197, 'x': 3.7928686130683587, 'y': -0.2660589998785001, 'r': 0.3999999999999999, 'type': 1}, {'idp': 198, 'x': 6.583333333333332, 'y': -0.2083333333333337, 'r': 0.3999999999999999, 'type': 1}]
