id,timestamp,circles
50000,1398777519.0635653,[{'idp':  1 ,  'x':  5.28 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.36 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
55281,1398777650.5516224,[{'idp':  17 ,  'x':  5.86 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.85 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.46 ,  'y':  -0.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.82 ,  'y':  -0.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.48 ,  'y':  -1.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.04 ,  'y':  -1.01 ,  'r':  0.4 ,  'type':  1}]
55282,1398777650.5558624,[{'idp':  17 ,  'x':  5.86 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.19 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.46 ,  'y':  -0.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.81 ,  'y':  -0.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.46 ,  'y':  -1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.07 ,  'y':  -1.0 ,  'r':  0.4 ,  'type':  1}]
55283,1398777650.595598,[{'idp':  17 ,  'x':  5.85 ,  'y':  0.74 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.46 ,  'y':  -0.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.8 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.45 ,  'y':  -1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.09 ,  'y':  -0.98 ,  'r':  0.4 ,  'type':  1}]
55284,1398777650.6356437,[{'idp':  17 ,  'x':  5.87 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.85 ,  'y':  0.19 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.47 ,  'y':  -0.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.79 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.45 ,  'y':  -1.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.11 ,  'y':  -0.98 ,  'r':  0.4 ,  'type':  1}]
55285,1398777650.635674,[{'idp':  17 ,  'x':  5.87 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.47 ,  'y':  -0.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.79 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.43 ,  'y':  -1.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.13 ,  'y':  -0.98 ,  'r':  0.4 ,  'type':  1}]
55286,1398777650.675719,[{'idp':  17 ,  'x':  5.88 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.46 ,  'y':  -0.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.79 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.41 ,  'y':  -1.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.13 ,  'y':  -0.97 ,  'r':  0.4 ,  'type':  1}]
55287,1398777650.680176,[{'idp':  17 ,  'x':  5.88 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.46 ,  'y':  -0.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.79 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.42 ,  'y':  -1.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.13 ,  'y':  -0.97 ,  'r':  0.4 ,  'type':  1}]
55288,1398777650.7196352,[{'idp':  17 ,  'x':  5.89 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.88 ,  'y':  0.19 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.46 ,  'y':  -0.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.79 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.4 ,  'y':  -1.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.15 ,  'y':  -0.96 ,  'r':  0.4 ,  'type':  1}]
55289,1398777650.759583,[{'idp':  17 ,  'x':  5.89 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.46 ,  'y':  -0.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.8 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.39 ,  'y':  -1.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.14 ,  'y':  -0.95 ,  'r':  0.4 ,  'type':  1}]
55290,1398777650.759614,[{'idp':  17 ,  'x':  5.88 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.15 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.47 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.8 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.39 ,  'y':  -1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.14 ,  'y':  -0.95 ,  'r':  0.4 ,  'type':  1}]
55291,1398777650.7996478,[{'idp':  17 ,  'x':  5.9 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.14 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.49 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.81 ,  'y':  -0.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.39 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.13 ,  'y':  -0.94 ,  'r':  0.4 ,  'type':  1}]
55292,1398777650.8045206,[{'idp':  17 ,  'x':  5.9 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.14 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.49 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.78 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.39 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.15 ,  'y':  -0.92 ,  'r':  0.4 ,  'type':  1}]
55293,1398777650.8435748,[{'idp':  17 ,  'x':  5.91 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.48 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.82 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.37 ,  'y':  -1.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.17 ,  'y':  -0.92 ,  'r':  0.4 ,  'type':  1}]
55294,1398777650.8835847,[{'idp':  17 ,  'x':  5.89 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.15 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.49 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.91 ,  'y':  -0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.37 ,  'y':  -1.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.18 ,  'y':  -0.93 ,  'r':  0.4 ,  'type':  1}]
55295,1398777650.8836143,[{'idp':  17 ,  'x':  5.91 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.5 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.95 ,  'y':  -0.69 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.36 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.2 ,  'y':  -0.93 ,  'r':  0.4 ,  'type':  1}]
55296,1398777650.923635,[{'idp':  17 ,  'x':  5.92 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.5 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.91 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.36 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.2 ,  'y':  -0.93 ,  'r':  0.4 ,  'type':  1}]
55297,1398777650.9280968,[{'idp':  17 ,  'x':  5.92 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.49 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.87 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.36 ,  'y':  -1.58 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.22 ,  'y':  -0.92 ,  'r':  0.4 ,  'type':  1}]
55298,1398777650.967539,[{'idp':  17 ,  'x':  5.9 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.48 ,  'y':  -0.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.84 ,  'y':  -0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.34 ,  'y':  -1.59 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.23 ,  'y':  -0.92 ,  'r':  0.4 ,  'type':  1}]
55299,1398777651.0076005,[{'idp':  17 ,  'x':  5.93 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.15 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.49 ,  'y':  -0.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.82 ,  'y':  -0.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.33 ,  'y':  -1.58 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.24 ,  'y':  -0.93 ,  'r':  0.4 ,  'type':  1}]
55300,1398777651.0076306,[{'idp':  17 ,  'x':  5.93 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.49 ,  'y':  -0.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.8 ,  'y':  -0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.35 ,  'y':  -1.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.25 ,  'y':  -0.92 ,  'r':  0.4 ,  'type':  1}]
55301,1398777651.0474951,[{'idp':  17 ,  'x':  5.94 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.48 ,  'y':  -0.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.78 ,  'y':  -0.54 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.34 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.24 ,  'y':  -0.91 ,  'r':  0.4 ,  'type':  1}]
55302,1398777651.0520818,[{'idp':  17 ,  'x':  5.93 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.19 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.49 ,  'y':  -0.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.77 ,  'y':  -0.54 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.31 ,  'y':  -1.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.25 ,  'y':  -0.91 ,  'r':  0.4 ,  'type':  1}]
55303,1398777651.0916433,[{'idp':  17 ,  'x':  5.94 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.48 ,  'y':  -0.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.76 ,  'y':  -0.53 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.3 ,  'y':  -1.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.27 ,  'y':  -0.9 ,  'r':  0.4 ,  'type':  1}]
55304,1398777651.1315289,[{'idp':  17 ,  'x':  5.94 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.48 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.75 ,  'y':  -0.52 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.29 ,  'y':  -1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.28 ,  'y':  -0.9 ,  'r':  0.4 ,  'type':  1}]
55305,1398777651.131565,[{'idp':  17 ,  'x':  5.96 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.48 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.73 ,  'y':  -0.51 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.24 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.29 ,  'y':  -0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.5 ,  'y':  -0.23 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.54 ,  'y':  0.73 ,  'r':  0.4 ,  'type':  1}]
55306,1398777651.1716135,[{'idp':  17 ,  'x':  5.95 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.48 ,  'y':  -0.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.74 ,  'y':  -0.52 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.23 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.32 ,  'y':  -0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.42 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.36 ,  'y':  0.56 ,  'r':  0.4 ,  'type':  1}]
55307,1398777651.1778328,[{'idp':  17 ,  'x':  5.95 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.5 ,  'y':  -0.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.75 ,  'y':  -0.52 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.21 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.29 ,  'y':  -0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.48 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.38 ,  'y':  0.58 ,  'r':  0.4 ,  'type':  1}]
55308,1398777651.2156684,[{'idp':  17 ,  'x':  5.95 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.88 ,  'y':  0.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.48 ,  'y':  -0.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.73 ,  'y':  -0.5 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.2 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.31 ,  'y':  -0.88 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.48 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.4 ,  'y':  0.58 ,  'r':  0.4 ,  'type':  1}]
55309,1398777651.2555687,[{'idp':  17 ,  'x':  5.97 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.15 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.46 ,  'y':  -0.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.73 ,  'y':  -0.5 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.18 ,  'y':  -1.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.28 ,  'y':  -0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.48 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.4 ,  'y':  0.58 ,  'r':  0.4 ,  'type':  1}]
55310,1398777651.2556012,[{'idp':  17 ,  'x':  5.99 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.15 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.47 ,  'y':  -0.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.73 ,  'y':  -0.5 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.23 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.29 ,  'y':  -0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.48 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.42 ,  'y':  0.6 ,  'r':  0.4 ,  'type':  1}]
55311,1398777651.2956264,[{'idp':  17 ,  'x':  5.98 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.85 ,  'y':  0.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.45 ,  'y':  -0.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.73 ,  'y':  -0.5 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.23 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.37 ,  'y':  -0.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.48 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.41 ,  'y':  0.59 ,  'r':  0.4 ,  'type':  1}]
55312,1398777651.3011973,[{'idp':  17 ,  'x':  5.97 ,  'y':  0.77 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.47 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.73 ,  'y':  -0.49 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.23 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.4 ,  'y':  -0.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.48 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.43 ,  'y':  0.61 ,  'r':  0.4 ,  'type':  1}]
55313,1398777651.3396153,[{'idp':  17 ,  'x':  5.97 ,  'y':  0.79 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.88 ,  'y':  0.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.48 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.72 ,  'y':  -0.49 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.23 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.43 ,  'y':  -0.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.48 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.44 ,  'y':  0.61 ,  'r':  0.4 ,  'type':  1}]
55314,1398777651.379602,[{'idp':  17 ,  'x':  6.0 ,  'y':  0.79 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.5 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.95 ,  'y':  -0.69 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.23 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.44 ,  'y':  -0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.58 ,  'y':  -0.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.41 ,  'y':  0.6 ,  'r':  0.4 ,  'type':  1}]
55315,1398777651.3796325,[{'idp':  17 ,  'x':  6.01 ,  'y':  0.79 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.51 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.92 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.23 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.47 ,  'y':  -0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.59 ,  'y':  -0.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.45 ,  'y':  0.59 ,  'r':  0.4 ,  'type':  1}]
55316,1398777651.4196668,[{'idp':  17 ,  'x':  6.03 ,  'y':  0.79 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.87 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.53 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.93 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.23 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.5 ,  'y':  -0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.6 ,  'y':  -0.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.44 ,  'y':  0.57 ,  'r':  0.4 ,  'type':  1}]
55317,1398777651.4261398,[{'idp':  17 ,  'x':  6.01 ,  'y':  0.82 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  18 ,  'x':  5.86 ,  'y':  0.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  19 ,  'x':  5.53 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  20 ,  'x':  5.91 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  23 ,  'x':  7.23 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  26 ,  'x':  3.52 ,  'y':  -0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  27 ,  'x':  8.6 ,  'y':  -0.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  28 ,  'x':  7.45 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
