id,timestamp,circles
20000,1398776770.4155736,[{'idp': 140, 'x': 1.474, 'y': -2.125, 'r': 0.4, 'type': 1}]
20001,1398776770.4556096,[{'idp': 140, 'x': 1.481, 'y': -2.144, 'r': 0.4, 'type': 1}]
20002,1398776770.4625306,[{'idp': 140, 'x': 1.479, 'y': -2.167, 'r': 0.4, 'type': 1}]
20003,1398776770.4996445,[{'idp': 140, 'x': 1.5, 'y': -2.18, 'r': 0.4, 'type': 1}]
20004,1398776770.5396183,[{'idp': 140, 'x': 1.497, 'y': -2.198, 'r': 0.4, 'type': 1}]
20005,1398776770.5396466,[{'idp': 140, 'x': 1.491, 'y': -2.222, 'r': 0.4, 'type': 1}]
20006,1398776770.579626,[{'idp': 140, 'x': 1.503, 'y': -2.23, 'r': 0.4, 'type': 1}]
20007,1398776770.5857346,[{'idp': 140, 'x': 1.501, 'y': -2.254, 'r': 0.4, 'type': 1}]
20008,1398776770.6236007,[{'idp': 140, 'x': 1.513, 'y': -2.26, 'r': 0.4, 'type': 1}]
20009,1398776770.6636252,[{'idp': 140, 'x': 1.52, 'y': -2.279, 'r': 0.4, 'type': 1}]
20010,1398776770.6636548,[{'idp': 140, 'x': 1.529, 'y': -2.302, 'r': 0.4, 'type': 1}]
20011,1398776770.7036257,[{'idp': 140, 'x': 1.526, 'y': -2.347, 'r': 0.4, 'type': 1}]
20012,1398776770.7101414,[{'idp': 140, 'x': 1.523, 'y': -2.374, 'r': 0.4, 'type': 1}]
20013,1398776770.7476256,[{'idp': 140, 'x': 1.527, 'y': -2.4, 'r': 0.4, 'type': 1}]
20014,1398776770.7876105,[{'idp': 140, 'x': 1.532, 'y': -2.418, 'r': 0.4, 'type': 1}]
20015,1398776770.787641,[{'idp': 140, 'x': 1.538, 'y': -2.445, 'r': 0.4, 'type': 1}]
20016,1398776770.8275714,[{'idp': 140, 'x': 1.544, 'y': -2.466, 'r': 0.4, 'type': 1}]
20017,1398776770.8352954,[{'idp': 140, 'x': 1.547, 'y': -2.486, 'r': 0.4, 'type': 1}]
20018,1398776770.8716986,[{'idp': 140, 'x': 1.554, 'y': -2.51, 'r': 0.4, 'type': 1}]
20019,1398776770.9115572,[{'idp': 140, 'x': 1.551, 'y': -2.529, 'r': 0.4, 'type': 1}]
20020,1398776770.9115832,[{'idp': 140, 'x': 1.559, 'y': -2.554, 'r': 0.4, 'type': 1}]
20021,1398776770.951713,[{'idp': 140, 'x': 1.566, 'y': -2.578, 'r': 0.4, 'type': 1}]
20022,1398776770.9600735,[{'idp': 140, 'x': 1.568, 'y': -2.591, 'r': 0.4, 'type': 1}]
20023,1398776770.999656,[{'idp': 140, 'x': 1.584, 'y': -2.606, 'r': 0.4, 'type': 1}]
20024,1398776771.0395563,[{'idp': 140, 'x': 1.596, 'y': -2.612, 'r': 0.4, 'type': 1}]
20025,1398776771.0395863,[{'idp': 140, 'x': 1.601, 'y': -2.619, 'r': 0.4, 'type': 1}]
20026,1398776771.0795968,[{'idp': 140, 'x': 1.615, 'y': -2.63, 'r': 0.4, 'type': 1}]
20027,1398776771.0844598,[{'idp': 140, 'x': 1.622, 'y': -2.641, 'r': 0.4, 'type': 1}]
20028,1398776771.1236153,[{'idp': 140, 'x': 1.626, 'y': -2.648, 'r': 0.4, 'type': 1}]
20029,1398776771.1635952,[{'idp': 140, 'x': 1.635, 'y': -2.662, 'r': 0.4, 'type': 1}]
20030,1398776771.1636252,[{'idp': 140, 'x': 1.649, 'y': -2.686, 'r': 0.4, 'type': 1}]
20031,1398776771.2036445,[{'idp': 140, 'x': 1.667, 'y': -2.727, 'r': 0.4, 'type': 1}]
20032,1398776771.2086537,[{'idp': 140, 'x': 1.686, 'y': -2.772, 'r': 0.4, 'type': 1}]
20033,1398776771.247631,[{'idp': 140, 'x': 1.712, 'y': -2.816, 'r': 0.4, 'type': 1}, {'idp': 141, 'x': 2.484, 'y': -5.908, 'r': 0.4, 'type': 1}]
21699,1398776812.7236598,[{'idp': 163, 'x': 4.838, 'y': 2.04, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.764, 'y': 2.322, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.21, 'y': 1.518, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 8.007, 'y': 0.806, 'r': 0.4, 'type': 1}]
21700,1398776812.7636526,[{'idp': 163, 'x': 4.84, 'y': 2.054, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.749, 'y': 2.315, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.202, 'y': 1.502, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.971, 'y': 0.802, 'r': 0.4, 'type': 1}]
21701,1398776812.7692451,[{'idp': 163, 'x': 4.847, 'y': 2.07, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.738, 'y': 2.323, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.18, 'y': 1.511, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.933, 'y': 0.798, 'r': 0.4, 'type': 1}]
21702,1398776812.8076606,[{'idp': 163, 'x': 4.837, 'y': 2.103, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.714, 'y': 2.324, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.17, 'y': 1.523, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.905, 'y': 0.778, 'r': 0.4, 'type': 1}]
21703,1398776812.8475516,[{'idp': 163, 'x': 4.817, 'y': 2.119, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.702, 'y': 2.331, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.177, 'y': 1.539, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.86, 'y': 0.773, 'r': 0.4, 'type': 1}]
21704,1398776812.8475833,[{'idp': 163, 'x': 4.802, 'y': 2.138, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.676, 'y': 2.331, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.142, 'y': 1.544, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.819, 'y': 0.804, 'r': 0.4, 'type': 1}]
21705,1398776812.887653,[{'idp': 163, 'x': 4.801, 'y': 2.137, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.664, 'y': 2.325, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.132, 'y': 1.556, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.793, 'y': 0.801, 'r': 0.4, 'type': 1}]
21706,1398776812.894664,[{'idp': 163, 'x': 4.776, 'y': 2.126, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.646, 'y': 2.317, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.134, 'y': 1.542, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.751, 'y': 0.796, 'r': 0.4, 'type': 1}]
21707,1398776812.9315784,[{'idp': 163, 'x': 4.778, 'y': 2.139, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.63, 'y': 2.308, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.107, 'y': 1.536, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.706, 'y': 0.792, 'r': 0.4, 'type': 1}]
21708,1398776812.9716105,[{'idp': 163, 'x': 4.789, 'y': 2.144, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.625, 'y': 2.306, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.1, 'y': 1.548, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.692, 'y': 0.774, 'r': 0.4, 'type': 1}]
21709,1398776812.9716406,[{'idp': 163, 'x': 4.753, 'y': 2.146, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.62, 'y': 2.304, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.118, 'y': 1.524, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.654, 'y': 0.787, 'r': 0.4, 'type': 1}]
21710,1398776813.0116725,[{'idp': 163, 'x': 4.749, 'y': 2.154, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.61, 'y': 2.298, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.066, 'y': 1.568, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.641, 'y': 0.768, 'r': 0.4, 'type': 1}]
21711,1398776813.0193381,[{'idp': 163, 'x': 4.726, 'y': 2.144, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.599, 'y': 2.293, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.066, 'y': 1.582, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.584, 'y': 0.779, 'r': 0.4, 'type': 1}]
21712,1398776813.0555856,[{'idp': 163, 'x': 4.704, 'y': 2.151, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.584, 'y': 2.286, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.065, 'y': 1.553, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.555, 'y': 0.743, 'r': 0.4, 'type': 1}]
21713,1398776813.0956566,[{'idp': 163, 'x': 4.693, 'y': 2.161, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.587, 'y': 2.287, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.047, 'y': 1.549, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.498, 'y': 0.754, 'r': 0.4, 'type': 1}]
21714,1398776813.0956748,[{'idp': 163, 'x': 4.677, 'y': 2.163, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.577, 'y': 2.282, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.042, 'y': 1.561, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.503, 'y': 0.737, 'r': 0.4, 'type': 1}]
21715,1398776813.1355655,[{'idp': 163, 'x': 4.668, 'y': 2.156, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.558, 'y': 2.285, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.031, 'y': 1.572, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.422, 'y': 0.763, 'r': 0.4, 'type': 1}]
21716,1398776813.1425774,[{'idp': 163, 'x': 4.668, 'y': 2.156, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.533, 'y': 2.297, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.026, 'y': 1.571, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.366, 'y': 0.773, 'r': 0.4, 'type': 1}]
21717,1398776813.17957,[{'idp': 163, 'x': 4.639, 'y': 2.143, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.526, 'y': 2.294, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 6.011, 'y': 1.567, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.34, 'y': 0.754, 'r': 0.4, 'type': 1}]
21718,1398776813.2195728,[{'idp': 163, 'x': 4.627, 'y': 2.137, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.52, 'y': 2.278, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.995, 'y': 1.563, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.285, 'y': 0.733, 'r': 0.4, 'type': 1}]
21719,1398776813.219604,[{'idp': 163, 'x': 4.608, 'y': 2.142, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.516, 'y': 2.276, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.971, 'y': 1.571, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.254, 'y': 0.73, 'r': 0.4, 'type': 1}]
21720,1398776813.2595832,[{'idp': 163, 'x': 4.605, 'y': 2.138, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.495, 'y': 2.29, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.949, 'y': 1.579, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.217, 'y': 0.743, 'r': 0.4, 'type': 1}]
21721,1398776813.2681825,[{'idp': 163, 'x': 4.61, 'y': 2.137, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.482, 'y': 2.308, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.947, 'y': 1.578, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.176, 'y': 0.754, 'r': 0.4, 'type': 1}]
21722,1398776813.307604,[{'idp': 163, 'x': 4.594, 'y': 2.143, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.463, 'y': 2.311, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.953, 'y': 1.58, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.143, 'y': 0.767, 'r': 0.4, 'type': 1}]
21723,1398776813.347573,[{'idp': 163, 'x': 4.583, 'y': 2.137, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.463, 'y': 2.312, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.926, 'y': 1.573, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.103, 'y': 0.747, 'r': 0.4, 'type': 1}]
21724,1398776813.3476043,[{'idp': 163, 'x': 4.551, 'y': 2.122, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.461, 'y': 2.311, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.917, 'y': 1.57, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.08, 'y': 0.745, 'r': 0.4, 'type': 1}]
21725,1398776813.387697,[{'idp': 163, 'x': 4.548, 'y': 2.12, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.453, 'y': 2.306, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.908, 'y': 1.582, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.049, 'y': 0.742, 'r': 0.4, 'type': 1}]
21726,1398776813.3931944,[{'idp': 163, 'x': 4.545, 'y': 2.119, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.444, 'y': 2.302, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.882, 'y': 1.589, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 7.008, 'y': 0.738, 'r': 0.4, 'type': 1}]
21727,1398776813.4315379,[{'idp': 163, 'x': 4.517, 'y': 2.132, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.424, 'y': 2.303, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.852, 'y': 1.608, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.954, 'y': 0.763, 'r': 0.4, 'type': 1}]
21728,1398776813.4715717,[{'idp': 163, 'x': 4.507, 'y': 2.137, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.401, 'y': 2.316, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.844, 'y': 1.62, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.892, 'y': 0.756, 'r': 0.4, 'type': 1}]
21729,1398776813.4715974,[{'idp': 163, 'x': 4.512, 'y': 2.154, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.39, 'y': 2.322, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.84, 'y': 1.618, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.858, 'y': 0.737, 'r': 0.4, 'type': 1}]
21730,1398776813.511612,[{'idp': 163, 'x': 4.512, 'y': 2.152, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.373, 'y': 2.313, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.818, 'y': 1.626, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.847, 'y': 0.751, 'r': 0.4, 'type': 1}]
21731,1398776813.5164235,[{'idp': 163, 'x': 4.51, 'y': 2.139, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.37, 'y': 2.312, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.802, 'y': 1.621, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.784, 'y': 0.729, 'r': 0.4, 'type': 1}]
21732,1398776813.555644,[{'idp': 163, 'x': 4.481, 'y': 2.138, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.347, 'y': 2.312, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.8, 'y': 1.621, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.745, 'y': 0.74, 'r': 0.4, 'type': 1}]
21733,1398776813.5955706,[{'idp': 163, 'x': 4.468, 'y': 2.143, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.33, 'y': 2.326, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.782, 'y': 1.643, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.707, 'y': 0.736, 'r': 0.4, 'type': 1}]
21734,1398776813.5956075,[{'idp': 163, 'x': 4.459, 'y': 2.136, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.314, 'y': 2.33, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.765, 'y': 1.665, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.671, 'y': 0.776, 'r': 0.4, 'type': 1}]
21735,1398776813.635615,[{'idp': 163, 'x': 4.437, 'y': 2.14, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.309, 'y': 2.327, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.748, 'y': 1.688, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.62, 'y': 0.77, 'r': 0.4, 'type': 1}]
21736,1398776813.641181,[{'idp': 163, 'x': 4.428, 'y': 2.164, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.294, 'y': 2.332, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.72, 'y': 1.693, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.6, 'y': 0.812, 'r': 0.4, 'type': 1}]
21737,1398776813.67955,[{'idp': 163, 'x': 4.432, 'y': 2.162, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.284, 'y': 2.338, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.709, 'y': 1.69, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.55, 'y': 0.791, 'r': 0.4, 'type': 1}]
21738,1398776813.7195997,[{'idp': 163, 'x': 4.4, 'y': 2.16, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.27, 'y': 2.343, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.684, 'y': 1.709, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.501, 'y': 0.785, 'r': 0.4, 'type': 1}]
21739,1398776813.719628,[{'idp': 163, 'x': 4.401, 'y': 2.175, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.256, 'y': 2.347, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.662, 'y': 1.716, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.472, 'y': 0.781, 'r': 0.4, 'type': 1}]
21740,1398776813.759614,[{'idp': 163, 'x': 4.375, 'y': 2.171, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.245, 'y': 2.341, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.641, 'y': 1.724, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.42, 'y': 0.774, 'r': 0.4, 'type': 1}]
21741,1398776813.7661068,[{'idp': 163, 'x': 4.38, 'y': 2.174, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.237, 'y': 2.337, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.623, 'y': 1.718, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.371, 'y': 0.782, 'r': 0.4, 'type': 1}]
21742,1398776813.8036222,[{'idp': 163, 'x': 4.373, 'y': 2.171, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.229, 'y': 2.332, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.615, 'y': 1.715, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.324, 'y': 0.79, 'r': 0.4, 'type': 1}]
21743,1398776813.8436246,[{'idp': 163, 'x': 4.352, 'y': 2.16, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.218, 'y': 2.326, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.586, 'y': 1.733, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.294, 'y': 0.786, 'r': 0.4, 'type': 1}]
21744,1398776813.8436577,[{'idp': 163, 'x': 4.343, 'y': 2.155, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.206, 'y': 2.331, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.552, 'y': 1.749, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.256, 'y': 0.795, 'r': 0.4, 'type': 1}]
21745,1398776813.8835993,[{'idp': 163, 'x': 4.327, 'y': 2.171, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.203, 'y': 2.341, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.539, 'y': 1.759, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.213, 'y': 0.803, 'r': 0.4, 'type': 1}]
21746,1398776813.890478,[{'idp': 163, 'x': 4.31, 'y': 2.177, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.193, 'y': 2.336, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.51, 'y': 1.776, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.192, 'y': 0.8, 'r': 0.4, 'type': 1}]
21747,1398776813.927613,[{'idp': 163, 'x': 4.291, 'y': 2.181, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.18, 'y': 2.329, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.499, 'y': 1.773, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.149, 'y': 0.795, 'r': 0.4, 'type': 1}]
21748,1398776813.9676805,[{'idp': 163, 'x': 4.285, 'y': 2.191, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.182, 'y': 2.33, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.458, 'y': 1.76, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.123, 'y': 0.791, 'r': 0.4, 'type': 1}]
21749,1398776813.9677095,[{'idp': 163, 'x': 4.288, 'y': 2.202, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.162, 'y': 2.343, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.464, 'y': 1.775, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.093, 'y': 0.787, 'r': 0.4, 'type': 1}]
21750,1398776814.007649,[{'idp': 163, 'x': 4.272, 'y': 2.191, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.147, 'y': 2.334, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.434, 'y': 1.791, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.064, 'y': 0.81, 'r': 0.4, 'type': 1}]
21751,1398776814.0151021,[{'idp': 163, 'x': 4.262, 'y': 2.185, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.128, 'y': 2.347, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.407, 'y': 1.796, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 6.046, 'y': 0.808, 'r': 0.4, 'type': 1}]
21752,1398776814.051599,[{'idp': 163, 'x': 4.239, 'y': 2.174, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.107, 'y': 2.347, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.405, 'y': 1.795, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.995, 'y': 0.801, 'r': 0.4, 'type': 1}]
21753,1398776814.091638,[{'idp': 163, 'x': 4.231, 'y': 2.183, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.106, 'y': 2.358, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.377, 'y': 1.786, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.971, 'y': 0.797, 'r': 0.4, 'type': 1}]
21754,1398776814.091673,[{'idp': 163, 'x': 4.219, 'y': 2.176, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.086, 'y': 2.359, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.399, 'y': 1.807, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.912, 'y': 0.816, 'r': 0.4, 'type': 1}]
21755,1398776814.1315465,[{'idp': 163, 'x': 4.196, 'y': 2.187, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.069, 'y': 2.361, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.384, 'y': 1.828, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.873, 'y': 0.837, 'r': 0.4, 'type': 1}]
21756,1398776814.1399891,[{'idp': 163, 'x': 4.194, 'y': 2.194, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.053, 'y': 2.376, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.386, 'y': 1.855, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.83, 'y': 0.857, 'r': 0.4, 'type': 1}]
21757,1398776814.1795673,[{'idp': 163, 'x': 4.171, 'y': 2.203, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.029, 'y': 2.385, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.377, 'y': 1.892, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.826, 'y': 0.869, 'r': 0.4, 'type': 1}]
21758,1398776814.2196019,[{'idp': 163, 'x': 4.143, 'y': 2.214, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 4.01, 'y': 2.397, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.359, 'y': 1.899, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.741, 'y': 0.882, 'r': 0.4, 'type': 1}]
21759,1398776814.2196198,[{'idp': 163, 'x': 4.116, 'y': 2.238, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 3.988, 'y': 2.408, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.349, 'y': 1.909, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.69, 'y': 0.9, 'r': 0.4, 'type': 1}]
21760,1398776814.259567,[{'idp': 163, 'x': 4.101, 'y': 2.24, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 3.971, 'y': 2.422, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.321, 'y': 1.925, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.66, 'y': 0.908, 'r': 0.4, 'type': 1}]
21761,1398776814.2624953,[{'idp': 163, 'x': 4.094, 'y': 2.274, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 3.954, 'y': 2.435, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.286, 'y': 1.924, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.608, 'y': 0.938, 'r': 0.4, 'type': 1}]
21762,1398776814.2995293,[{'idp': 163, 'x': 4.076, 'y': 2.27, 'r': 0.2, 'type': 1}, {'idp': 164, 'x': 3.931, 'y': 2.444, 'r': 0.2, 'type': 2}, {'idp': 166, 'x': 5.253, 'y': 1.951, 'r': 0.4, 'type': 1}, {'idp': 167, 'x': 5.566, 'y': 0.968, 'r': 0.4, 'type': 1}]
