id,timestamp,circles
35652,1398694087.5737345,[]
35653,1398694087.578277,[]
35654,1398694087.6176605,[]
35655,1398694087.6576633,[]
35656,1398694087.6576905,[]
35657,1398694087.697802,[]
35658,1398694087.7030413,[]
35659,1398694087.7416728,[]
35660,1398694087.78171,[]
35661,1398694087.7817428,[]
35662,1398694087.8217316,[]
35663,1398694087.8280509,[]
35664,1398694087.86572,[]
35665,1398694087.9057388,[{'idp': 46, 'x': 8.539, 'y': -0.104, 'r': 0.4, 'type': 1}]
40375,1398694205.2337227,[{'idp': 98, 'x': 1.272, 'y': 2.379, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.399, 'y': 1.605, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.147, 'y': -1.302, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.074, 'y': -1.142, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.857, 'y': -1.762, 'r': 0.2, 'type': 1}]
40376,1398694205.2737947,[{'idp': 98, 'x': 1.271, 'y': 2.377, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.402, 'y': 1.604, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.143, 'y': -1.298, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.087, 'y': -1.155, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.904, 'y': -1.815, 'r': 0.2, 'type': 1}]
40377,1398694205.279619,[{'idp': 98, 'x': 1.276, 'y': 2.374, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.402, 'y': 1.605, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.143, 'y': -1.298, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.088, 'y': -1.167, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.833, 'y': -1.762, 'r': 0.2, 'type': 1}]
40378,1398694205.3176742,[{'idp': 98, 'x': 1.277, 'y': 2.377, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.399, 'y': 1.608, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.143, 'y': -1.301, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.096, 'y': -1.181, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.75, 'y': -1.697, 'r': 0.2, 'type': 1}]
40379,1398694205.3577404,[{'idp': 98, 'x': 1.278, 'y': 2.378, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.611, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.143, 'y': -1.3, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.115, 'y': -1.206, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.734, 'y': -1.696, 'r': 0.2, 'type': 1}]
40380,1398694205.3579621,[{'idp': 98, 'x': 1.283, 'y': 2.376, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.61, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.143, 'y': -1.3, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.129, 'y': -1.227, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.664, 'y': -1.642, 'r': 0.2, 'type': 1}]
40381,1398694205.3977556,[{'idp': 98, 'x': 1.288, 'y': 2.372, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.61, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.143, 'y': -1.302, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.146, 'y': -1.256, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.695, 'y': -1.688, 'r': 0.2, 'type': 1}]
40382,1398694205.4051244,[{'idp': 98, 'x': 1.292, 'y': 2.367, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.403, 'y': 1.607, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.144, 'y': -1.307, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.158, 'y': -1.292, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.718, 'y': -1.726, 'r': 0.2, 'type': 1}]
40383,1398694205.4416826,[{'idp': 98, 'x': 1.299, 'y': 2.355, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.609, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.144, 'y': -1.305, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.174, 'y': -1.322, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.7, 'y': -1.73, 'r': 0.2, 'type': 1}]
40384,1398694205.4816964,[{'idp': 98, 'x': 1.298, 'y': 2.354, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.611, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.146, 'y': -1.306, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.186, 'y': -1.359, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.754, 'y': -1.8, 'r': 0.2, 'type': 1}]
40385,1398694205.4817288,[{'idp': 98, 'x': 1.299, 'y': 2.344, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.609, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.145, 'y': -1.303, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.198, 'y': -1.391, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.812, 'y': -1.859, 'r': 0.2, 'type': 1}]
40386,1398694205.521736,[{'idp': 98, 'x': 1.309, 'y': 2.336, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.401, 'y': 1.613, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.142, 'y': -1.307, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.191, 'y': -1.465, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.846, 'y': -1.884, 'r': 0.2, 'type': 1}]
40387,1398694205.5293903,[{'idp': 98, 'x': 1.308, 'y': 2.324, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.401, 'y': 1.614, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.142, 'y': -1.303, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.176, 'y': -1.516, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.832, 'y': -1.895, 'r': 0.2, 'type': 1}]
40388,1398694205.56566,[{'idp': 98, 'x': 1.314, 'y': 2.323, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.401, 'y': 1.614, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.142, 'y': -1.305, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.173, 'y': -1.549, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.838, 'y': -1.909, 'r': 0.2, 'type': 1}]
40389,1398694205.6056967,[{'idp': 98, 'x': 1.32, 'y': 2.322, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.401, 'y': 1.613, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.142, 'y': -1.305, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.17, 'y': -1.573, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.838, 'y': -1.926, 'r': 0.2, 'type': 1}]
40390,1398694205.605723,[{'idp': 98, 'x': 1.324, 'y': 2.316, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.401, 'y': 1.613, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.142, 'y': -1.305, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.176, 'y': -1.595, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.834, 'y': -1.948, 'r': 0.2, 'type': 1}]
40391,1398694205.6457713,[{'idp': 98, 'x': 1.333, 'y': 2.308, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.613, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.142, 'y': -1.305, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.182, 'y': -1.617, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.825, 'y': -1.964, 'r': 0.2, 'type': 1}]
40392,1398694205.6539795,[{'idp': 98, 'x': 1.352, 'y': 2.296, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.401, 'y': 1.615, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.142, 'y': -1.307, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.183, 'y': -1.64, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.833, 'y': -1.989, 'r': 0.2, 'type': 1}]
40393,1398694205.6938422,[{'idp': 98, 'x': 1.362, 'y': 2.29, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.612, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.144, 'y': -1.305, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.167, 'y': -1.657, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.835, 'y': -2.01, 'r': 0.2, 'type': 1}]
40394,1398694205.7338014,[{'idp': 98, 'x': 1.36, 'y': 2.286, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.401, 'y': 1.613, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.144, 'y': -1.31, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.161, 'y': -1.663, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.836, 'y': -2.028, 'r': 0.2, 'type': 1}]
40395,1398694205.7338414,[{'idp': 98, 'x': 1.37, 'y': 2.292, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.612, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.144, 'y': -1.307, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.16, 'y': -1.669, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.835, 'y': -2.056, 'r': 0.2, 'type': 1}]
40396,1398694205.7737837,[{'idp': 98, 'x': 1.372, 'y': 2.284, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.611, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.305, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.138, 'y': -1.67, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.834, 'y': -2.075, 'r': 0.2, 'type': 1}]
40397,1398694205.7793624,[{'idp': 98, 'x': 1.371, 'y': 2.283, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.612, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.306, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.126, 'y': -1.669, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.848, 'y': -2.079, 'r': 0.2, 'type': 1}]
40398,1398694205.8176825,[{'idp': 98, 'x': 1.381, 'y': 2.276, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.611, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.141, 'y': -1.308, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.119, 'y': -1.667, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.863, 'y': -2.085, 'r': 0.2, 'type': 1}]
40399,1398694205.8577235,[{'idp': 98, 'x': 1.392, 'y': 2.293, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.612, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.141, 'y': -1.307, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.125, 'y': -1.692, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.872, 'y': -2.095, 'r': 0.2, 'type': 1}]
40400,1398694205.8577533,[{'idp': 98, 'x': 1.405, 'y': 2.302, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.606, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.141, 'y': -1.311, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.128, 'y': -1.697, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.884, 'y': -2.109, 'r': 0.2, 'type': 1}]
40401,1398694205.8977005,[{'idp': 98, 'x': 1.429, 'y': 2.306, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.604, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.31, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.13, 'y': -1.699, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.883, 'y': -2.119, 'r': 0.2, 'type': 1}]
40402,1398694205.9025133,[{'idp': 98, 'x': 1.452, 'y': 2.309, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.605, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.143, 'y': -1.314, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.136, 'y': -1.717, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.894, 'y': -2.128, 'r': 0.2, 'type': 1}]
40403,1398694205.9416697,[{'idp': 98, 'x': 1.467, 'y': 2.309, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.604, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.311, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.139, 'y': -1.737, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.904, 'y': -2.14, 'r': 0.2, 'type': 1}]
40404,1398694205.9817293,[{'idp': 98, 'x': 1.466, 'y': 2.308, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.408, 'y': 1.606, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.312, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.138, 'y': -1.77, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.907, 'y': -2.151, 'r': 0.2, 'type': 1}]
40405,1398694205.9817603,[{'idp': 98, 'x': 1.471, 'y': 2.306, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.604, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.313, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.149, 'y': -1.796, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.913, 'y': -2.169, 'r': 0.2, 'type': 1}]
40406,1398694206.0216782,[{'idp': 98, 'x': 1.472, 'y': 2.307, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.604, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.312, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.148, 'y': -1.829, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.921, 'y': -2.174, 'r': 0.2, 'type': 1}]
40407,1398694206.027746,[{'idp': 98, 'x': 1.471, 'y': 2.304, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.606, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.319, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.153, 'y': -1.883, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.932, 'y': -2.187, 'r': 0.2, 'type': 1}]
40408,1398694206.0656557,[{'idp': 98, 'x': 1.466, 'y': 2.308, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.406, 'y': 1.602, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.322, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.161, 'y': -1.924, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.937, 'y': -2.199, 'r': 0.2, 'type': 1}]
40409,1398694206.1056693,[{'idp': 98, 'x': 1.464, 'y': 2.305, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.604, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.144, 'y': -1.321, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.171, 'y': -1.968, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.943, 'y': -2.211, 'r': 0.2, 'type': 1}]
40410,1398694206.1057236,[{'idp': 98, 'x': 1.465, 'y': 2.307, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.604, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.323, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.193, 'y': -2.015, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.955, 'y': -2.238, 'r': 0.2, 'type': 1}]
40411,1398694206.145756,[{'idp': 98, 'x': 1.465, 'y': 2.307, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.603, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.143, 'y': -1.324, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.232, 'y': -2.059, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.962, 'y': -2.265, 'r': 0.2, 'type': 1}]
40412,1398694206.152778,[{'idp': 98, 'x': 1.465, 'y': 2.307, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.4, 'y': 1.609, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.324, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.263, 'y': -2.089, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.962, 'y': -2.29, 'r': 0.2, 'type': 1}]
40413,1398694206.189665,[{'idp': 98, 'x': 1.467, 'y': 2.31, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.398, 'y': 1.606, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.14, 'y': -1.327, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.273, 'y': -2.117, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.963, 'y': -2.315, 'r': 0.2, 'type': 1}]
40414,1398694206.2297318,[{'idp': 98, 'x': 1.466, 'y': 2.308, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.402, 'y': 1.605, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.141, 'y': -1.33, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.282, 'y': -2.144, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.956, 'y': -2.341, 'r': 0.2, 'type': 1}]
40415,1398694206.2297616,[{'idp': 98, 'x': 1.465, 'y': 2.307, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.402, 'y': 1.603, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.144, 'y': -1.334, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.287, 'y': -2.175, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.958, 'y': -2.366, 'r': 0.2, 'type': 1}]
40416,1398694206.2697241,[{'idp': 98, 'x': 1.465, 'y': 2.307, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.402, 'y': 1.605, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.146, 'y': -1.339, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.292, 'y': -2.195, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.959, 'y': -2.387, 'r': 0.2, 'type': 1}]
40417,1398694206.2787883,[{'idp': 98, 'x': 1.464, 'y': 2.306, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.402, 'y': 1.604, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.146, 'y': -1.343, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.302, 'y': -2.21, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.965, 'y': -2.405, 'r': 0.2, 'type': 1}]
40418,1398694206.3177216,[{'idp': 98, 'x': 1.465, 'y': 2.306, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.403, 'y': 1.608, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.151, 'y': -1.345, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.311, 'y': -2.22, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.964, 'y': -2.424, 'r': 0.2, 'type': 1}]
40419,1398694206.3578327,[{'idp': 98, 'x': 1.468, 'y': 2.311, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.403, 'y': 1.607, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.152, 'y': -1.352, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.32, 'y': -2.233, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.966, 'y': -2.437, 'r': 0.2, 'type': 1}]
40420,1398694206.3578446,[{'idp': 98, 'x': 1.467, 'y': 2.31, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.402, 'y': 1.605, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.156, 'y': -1.358, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.324, 'y': -2.247, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.973, 'y': -2.457, 'r': 0.2, 'type': 1}]
40421,1398694206.3976948,[{'idp': 98, 'x': 1.467, 'y': 2.31, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.406, 'y': 1.606, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.158, 'y': -1.365, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.336, 'y': -2.243, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.972, 'y': -2.477, 'r': 0.2, 'type': 1}]
40422,1398694206.4015996,[{'idp': 98, 'x': 1.467, 'y': 2.31, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.406, 'y': 1.606, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.163, 'y': -1.369, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.358, 'y': -2.163, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.975, 'y': -2.492, 'r': 0.2, 'type': 1}]
40423,1398694206.437663,[{'idp': 98, 'x': 1.468, 'y': 2.312, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.608, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.163, 'y': -1.372, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.357, 'y': -2.172, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.978, 'y': -2.506, 'r': 0.2, 'type': 1}]
40424,1398694206.4777038,[{'idp': 98, 'x': 1.468, 'y': 2.311, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.607, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.163, 'y': -1.376, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.358, 'y': -2.184, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.977, 'y': -2.517, 'r': 0.2, 'type': 1}]
40425,1398694206.477733,[{'idp': 98, 'x': 1.475, 'y': 2.312, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.406, 'y': 1.604, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.165, 'y': -1.385, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.366, 'y': -2.186, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.968, 'y': -2.528, 'r': 0.2, 'type': 1}]
40426,1398694206.5176857,[{'idp': 98, 'x': 1.474, 'y': 2.31, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.407, 'y': 1.609, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.169, 'y': -1.39, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.36, 'y': -2.209, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.961, 'y': -2.542, 'r': 0.2, 'type': 1}]
40427,1398694206.52677,[{'idp': 98, 'x': 1.475, 'y': 2.312, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.406, 'y': 1.607, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.17, 'y': -1.394, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.36, 'y': -2.219, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.947, 'y': -2.547, 'r': 0.2, 'type': 1}]
40428,1398694206.5657406,[{'idp': 98, 'x': 1.476, 'y': 2.313, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.409, 'y': 1.599, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.17, 'y': -1.395, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.362, 'y': -2.233, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.914, 'y': -2.54, 'r': 0.2, 'type': 1}]
40429,1398694206.6057167,[{'idp': 98, 'x': 1.469, 'y': 2.313, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.409, 'y': 1.6, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.171, 'y': -1.398, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.362, 'y': -2.256, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.909, 'y': -2.545, 'r': 0.2, 'type': 1}]
40430,1398694206.6057491,[{'idp': 98, 'x': 1.469, 'y': 2.313, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.405, 'y': 1.602, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.172, 'y': -1.403, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.365, 'y': -2.284, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.912, 'y': -2.549, 'r': 0.2, 'type': 1}]
40431,1398694206.6456988,[{'idp': 98, 'x': 1.469, 'y': 2.313, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.404, 'y': 1.598, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.172, 'y': -1.403, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.374, 'y': -2.311, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.921, 'y': -2.561, 'r': 0.2, 'type': 1}]
40432,1398694206.651619,[{'idp': 98, 'x': 1.476, 'y': 2.313, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.404, 'y': 1.599, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.173, 'y': -1.41, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.376, 'y': -2.348, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.923, 'y': -2.563, 'r': 0.2, 'type': 1}]
40433,1398694206.6896758,[{'idp': 98, 'x': 1.477, 'y': 2.314, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.404, 'y': 1.6, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.177, 'y': -1.413, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.384, 'y': -2.387, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.933, 'y': -2.589, 'r': 0.2, 'type': 1}]
40434,1398694206.7297335,[{'idp': 98, 'x': 1.476, 'y': 2.313, 'r': 0.2, 'type': 1}, {'idp': 106, 'x': 0.408, 'y': 1.595, 'r': 0.2, 'type': 1}, {'idp': 107, 'x': 0.169, 'y': -1.417, 'r': 0.2, 'type': 1}, {'idp': 114, 'x': 1.393, 'y': -2.426, 'r': 0.2, 'type': 1}, {'idp': 115, 'x': 1.926, 'y': -2.591, 'r': 0.2, 'type': 1}]
