id,timestamp,circles
40001,1398855619.8542423,[{'idp': 1, 'x': 3.291666666666666, 'y': -3.1666666666666665, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.5, 'y': -2.833333333333333, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.875000000000001, 'y': 1.8333333333333335, 'r': 0.3999999999999999, 'type': 1}]
40002,1398855619.8937583,[{'idp': 1, 'x': 3.2848030152519136, 'y': -3.0878009322506283, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.544267168049473, 'y': -2.826388367165684, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.8693119504280906, 'y': 1.8717056524061615, 'r': 0.3999999999999999, 'type': 1}]
40003,1398855619.933768,[{'idp': 1, 'x': 3.2784538679042097, 'y': -3.0684623968643443, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.5598761336619855, 'y': -2.7890418784829007, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.846735513980352, 'y': 1.875046245078218, 'r': 0.3999999999999999, 'type': 1}]
40004,1398855619.933799,[{'idp': 1, 'x': 3.2749186523195184, 'y': -3.0517335382954967, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.565704407522427, 'y': -2.731367357309429, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.8168752325774715, 'y': 1.899545122644135, 'r': 0.3999999999999999, 'type': 1}]
40005,1398855619.973796,[{'idp': 1, 'x': 3.265536022155966, 'y': -3.0301138093439506, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.580684038860831, 'y': -2.6932648426445125, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.7823730694364257, 'y': 1.9209105134813176, 'r': 0.3999999999999999, 'type': 1}]
40006,1398855619.978416,[{'idp': 1, 'x': 3.257898407687525, 'y': -3.009804604754761, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.581335235870776, 'y': -2.6338629814302097, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.7607875713292107, 'y': 1.9419831236916374, 'r': 0.3999999999999999, 'type': 1}]
40007,1398855620.017725,[{'idp': 1, 'x': 3.2511406849675795, 'y': -2.990710176867143, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.5895879582527215, 'y': -2.5933138926750807, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.733540585504124, 'y': 1.9491014349818392, 'r': 0.3999999999999999, 'type': 1}]
40008,1398855620.0578058,[{'idp': 1, 'x': 3.2351215244642684, 'y': -2.9769830802472317, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.59624545825182, 'y': -2.5518274782102415, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.709427032988232, 'y': 1.9589057676485666, 'r': 0.3999999999999999, 'type': 1}]
40009,1398855620.0578384,[{'idp': 1, 'x': 3.2131521174419797, 'y': -2.9708784315517924, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.606338690471551, 'y': -2.5271453530109502, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.6856081995626324, 'y': 1.9773741430996727, 'r': 0.3999999999999999, 'type': 1}]
40010,1398855620.0977566,[{'idp': 1, 'x': 3.211072101602519, 'y': -2.9696486961128565, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.6071031717317315, 'y': -2.4686936970704743, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.6540234711425215, 'y': 1.990168763634217, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.6249999999999996, 'y': 0.8333333333333326, 'r': 0.3999999999999999, 'type': 1}]
47247,1398855801.145468,[{'idp': 154, 'x': 0.9167980257785802, 'y': -1.3594369527906869, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.8918221557271186, 'y': -0.20603316678234562, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.2216672630887992, 'y': 0.8557390341834403, 'r': 0.3999999999999999, 'type': 1}]
47248,1398855801.181708,[{'idp': 154, 'x': 0.9083508455518596, 'y': -1.3599948596355038, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.888108461354443, 'y': -0.20142193256983076, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.2394398293074405, 'y': 0.8558833230716378, 'r': 0.3999999999999999, 'type': 1}]
47249,1398855801.2217426,[{'idp': 154, 'x': 0.9016950306088711, 'y': -1.3630336535608045, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.8800252985293575, 'y': -0.20486602665646836, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.2524517509862054, 'y': 0.8528988257333459, 'r': 0.3999999999999999, 'type': 1}]
47250,1398855801.2217805,[{'idp': 154, 'x': 0.8985585967383614, 'y': -1.358225055030634, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.8690028697530847, 'y': -0.2036101289872838, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.26670459760315, 'y': 0.8446486298584421, 'r': 0.3999999999999999, 'type': 1}]
47251,1398855801.2618184,[{'idp': 154, 'x': 0.8917696516176732, 'y': -1.36063089153176, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.8617295486792118, 'y': -0.20291203921618206, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.2797136787071617, 'y': 0.8424234224325167, 'r': 0.3999999999999999, 'type': 1}]
47252,1398855801.269731,[{'idp': 154, 'x': 0.8837207030364191, 'y': -1.361166430909706, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.8512580089402264, 'y': -0.2062124615193095, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.2904490316280426, 'y': 0.835624076387107, 'r': 0.3999999999999999, 'type': 1}]
47253,1398855801.309847,[{'idp': 154, 'x': 0.873640883933422, 'y': -1.358924784255845, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.8433434059172504, 'y': -0.2053875015092399, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.299465623814593, 'y': 0.8427085767552756, 'r': 0.3999999999999999, 'type': 1}]
47254,1398855801.3497152,[{'idp': 154, 'x': 0.8710696074451629, 'y': -1.3548786197087104, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.835218730809971, 'y': -0.20449268345146265, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.3066672500066678, 'y': 0.8414726803211869, 'r': 0.3999999999999999, 'type': 1}]
47255,1398855801.3497505,[{'idp': 154, 'x': 0.86369584542483, 'y': -1.356455550445237, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.8275604534379886, 'y': -0.20363142085750296, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.3222369265977063, 'y': 0.8357272310715147, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.708333333333332, 'y': -3.833333333333333, 'r': 0.2, 'type': 1}]
47256,1398855801.389728,[{'idp': 154, 'x': 0.8576872260752455, 'y': -1.360121412563342, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.8194642756312551, 'y': -0.20700645809252904, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.328178093188488, 'y': 0.8289399524344798, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.684125374281205, 'y': -3.845562529822205, 'r': 0.2, 'type': 1}]
47257,1398855801.3939352,[{'idp': 154, 'x': 0.8487378246578237, 'y': -1.359171084679004, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.8125032843317346, 'y': -0.20603384093640376, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.342853272016724, 'y': 0.8210903006689052, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.678668292586108, 'y': -3.8582796599529834, 'r': 0.2, 'type': 1}]
47258,1398855801.4337714,[{'idp': 154, 'x': 0.8394475263081436, 'y': -1.3576265691861034, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.800384247963267, 'y': -0.20495622446841777, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.3475582326216795, 'y': 0.8104955227992194, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.667607501251425, 'y': -3.8663800436343196, 'r': 0.2, 'type': 1}]
47259,1398855801.4737432,[{'idp': 154, 'x': 0.8329402103963823, 'y': -1.3601937169986489, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7969309210219309, 'y': -0.2045058493187235, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.3682775096501598, 'y': 0.8072188817391313, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.666167402438807, 'y': -3.864982768614549, 'r': 0.2, 'type': 1}]
47260,1398855801.4737718,[{'idp': 154, 'x': 0.8243792154888774, 'y': -1.359724083903625, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7923403658838355, 'y': -0.20401853593917996, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.380937838650751, 'y': 0.7946765794867527, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.657569272914552, 'y': -3.857858730155137, 'r': 0.2, 'type': 1}]
47261,1398855801.513757,[{'idp': 154, 'x': 0.8221629951670528, 'y': -1.3559956164323606, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7787996754739344, 'y': -0.2026548176058729, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.400739960948627, 'y': 0.7884574771919994, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.653616688868036, 'y': -3.8718864189583435, 'r': 0.2, 'type': 1}]
47262,1398855801.519451,[{'idp': 154, 'x': 0.8132487399364896, 'y': -1.3541669499233033, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7752099667454235, 'y': -0.20218829716976083, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.421031813783955, 'y': 0.7835211442280676, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.642842939399044, 'y': -3.863068286164287, 'r': 0.2, 'type': 1}]
47263,1398855801.5577085,[{'idp': 154, 'x': 0.8050952451442206, 'y': -1.3546481894432216, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7626711087953084, 'y': -0.2008644363527612, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.4375940197747195, 'y': 0.7696893320883325, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.637952932280937, 'y': -3.858843731749327, 'r': 0.2, 'type': 1}]
47264,1398855801.5977132,[{'idp': 154, 'x': 0.7999385864426145, 'y': -1.3593623377570985, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7609368250039203, 'y': -0.2008516167668728, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.4508016286446224, 'y': 0.7602888663786556, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.632152018662534, 'y': -3.871083966517821, 'r': 0.2, 'type': 1}]
47265,1398855801.5977433,[{'idp': 154, 'x': 0.794310103727518, 'y': -1.3566494517393468, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.752867032718708, 'y': -0.19983987940686454, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.468064818213457, 'y': 0.7542935709989429, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.624349015011349, 'y': -3.864697369650205, 'r': 0.2, 'type': 1}]
47266,1398855801.6377003,[{'idp': 154, 'x': 0.7887186907388344, 'y': -1.353836566436445, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7440691614783566, 'y': -0.198840208353267, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.4824849751659386, 'y': 0.7417542416037071, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.619249557591331, 'y': -3.8602746001216683, 'r': 0.2, 'type': 1}]
47267,1398855801.643447,[{'idp': 154, 'x': 0.781196809214133, 'y': -1.3540760536949326, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.739784056426008, 'y': -0.1983840762695166, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.496334369691008, 'y': 0.7242224191074897, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.622105966574582, 'y': -3.8627022679736402, 'r': 0.2, 'type': 1}]
47268,1398855801.6818402,[{'idp': 154, 'x': 0.7738409449637373, 'y': -1.3551069510164482, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7328652476136464, 'y': -0.1976237647223511, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.4972981726587942, 'y': 0.7080687084493853, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.607737255898923, 'y': -3.867894090369448, 'r': 0.2, 'type': 1}]
47269,1398855801.7217288,[{'idp': 154, 'x': 0.7675614380970597, 'y': -1.3583099304024948, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7269276601930406, 'y': -0.19312274056884404, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.4892180384501774, 'y': 0.6876497928813463, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.604698391861652, 'y': -3.8651715710299572, 'r': 0.2, 'type': 1}]
47270,1398855801.7217474,[{'idp': 154, 'x': 0.7638592547003031, 'y': -1.3584150689198726, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7163591336713968, 'y': -0.19576689337766795, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.485752097621833, 'y': 0.6723905413993703, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.588561758074736, 'y': -3.868969908449805, 'r': 0.2, 'type': 1}]
47271,1398855801.7617235,[{'idp': 154, 'x': 0.7571499852890673, 'y': -1.353200304199621, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7121424970781685, 'y': -0.191402752954557, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.5193486239270548, 'y': 0.6741302115718595, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.581728555866816, 'y': -3.863112289196277, 'r': 0.2, 'type': 1}]
47272,1398855801.7696009,[{'idp': 154, 'x': 0.7496217686407203, 'y': -1.3537806696797783, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7100243321821074, 'y': -0.19153249591698285, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.545177270639353, 'y': 0.6724584559574853, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.581218528123053, 'y': -3.8626833783080494, 'r': 0.2, 'type': 1}]
47273,1398855801.8057346,[{'idp': 154, 'x': 0.742727316001639, 'y': -1.3552767629757867, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.708863524589448, 'y': -0.1954241230623821, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.5634051276400895, 'y': 0.6716176817924624, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.5757241199500065, 'y': -3.858082035169106, 'r': 0.2, 'type': 1}]
47274,1398855801.845701,[{'idp': 154, 'x': 0.7350829492769662, 'y': -1.3553336312434427, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7035536126290363, 'y': -0.19511636688160028, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.58115291664491, 'y': 0.6705743772237871, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.565962377000381, 'y': -3.866847747126676, 'r': 0.2, 'type': 1}]
47275,1398855801.845731,[{'idp': 154, 'x': 0.7270887095714462, 'y': -1.3547472855895348, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.7005769027047912, 'y': -0.1984116527783797, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.5902410925003418, 'y': 0.6656603242846137, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.560251542036915, 'y': -3.861926105913356, 'r': 0.2, 'type': 1}]
47276,1398855801.885766,[{'idp': 154, 'x': 0.7166997202077763, 'y': -1.356958924627889, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6899100559631774, 'y': -0.19729858811821877, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.6111967363135071, 'y': 0.6659288938794772, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.559332506334545, 'y': -3.860985831151708, 'r': 0.2, 'type': 1}]
47277,1398855801.8928452,[{'idp': 154, 'x': 0.7109559411194821, 'y': -1.3527746030571952, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6906597476526786, 'y': -0.20156980541592207, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.626328633894032, 'y': 0.6590765127831477, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.538804057158538, 'y': -3.8609347724389576, 'r': 0.2, 'type': 1}]
47278,1398855801.9297798,[{'idp': 154, 'x': 0.7033514219157788, 'y': -1.3529672398748316, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6847312455010433, 'y': -0.2009097676791538, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.6426719511998678, 'y': 0.6529800371251437, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.537018423603751, 'y': -3.8594321729613625, 'r': 0.2, 'type': 1}]
47279,1398855801.9697702,[{'idp': 154, 'x': 0.6966235043832114, 'y': -1.354888503139542, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6756928611819966, 'y': -0.19967880036444563, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.6480156192833695, 'y': 0.6428376338899899, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.526457564631565, 'y': -3.867587702839874, 'r': 0.2, 'type': 1}]
47280,1398855801.9698038,[{'idp': 154, 'x': 0.691001736909802, 'y': -1.3584028252352998, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6709801992767348, 'y': -0.19916975875072684, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.6480210849707055, 'y': 0.6307833964762111, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.516871958204609, 'y': -3.8593875781913978, 'r': 0.2, 'type': 1}]
47281,1398855802.009747,[{'idp': 154, 'x': 0.682470658458425, 'y': -1.356279683273034, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6615015136053057, 'y': -0.19808285186036279, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.6465358506984562, 'y': 0.6184710258805737, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.522117728041286, 'y': -3.8634265405443013, 'r': 0.2, 'type': 1}]
47282,1398855802.0191984,[{'idp': 154, 'x': 0.6761263486911662, 'y': -1.3582124161714904, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6576441877273718, 'y': -0.19750945203328318, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.6476163964653767, 'y': 0.5997256900498371, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.505723967652271, 'y': -3.8668145214138816, 'r': 0.2, 'type': 1}]
47283,1398855802.0577908,[{'idp': 154, 'x': 0.6703819648335241, 'y': -1.3537504698244607, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6439961014992988, 'y': -0.19575145157211704, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.608076746676299, 'y': 0.5765719443293071, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.497188707944451, 'y': -3.8766555478312337, 'r': 0.2, 'type': 1}]
47284,1398855802.0977542,[{'idp': 154, 'x': 0.6617518828286273, 'y': -1.3593697668905724, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.639153277410459, 'y': -0.19497597030105895, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.6442129797567961, 'y': 0.5613711374551267, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.487373660912686, 'y': -3.8682510771573297, 'r': 0.2, 'type': 1}]
47285,1398855802.097785,[{'idp': 154, 'x': 0.6577865798792693, 'y': -1.350870150001472, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6292731515313608, 'y': -0.19375515072207694, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.6797852917945044, 'y': 0.5451520700496282, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.483603840968078, 'y': -3.8648473000044223, 'r': 0.2, 'type': 1}]
47286,1398855802.1377883,[{'idp': 154, 'x': 0.6524573085027097, 'y': -1.3550125738640473, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6245432315246244, 'y': -0.19313087667434004, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.7505190531018533, 'y': 0.5576987568653902, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.479708168784744, 'y': -3.8614741766503604, 'r': 0.2, 'type': 1}]
47287,1398855802.1432233,[{'idp': 154, 'x': 0.6449603367804979, 'y': -1.3547316841336932, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.61514256405205, 'y': -0.1919350743642534, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.793775661487138, 'y': 0.5591956363197759, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.477419590605969, 'y': -3.859416715574201, 'r': 0.2, 'type': 1}]
47288,1398855802.1818228,[{'idp': 154, 'x': 0.637763581061308, 'y': -1.3547982659240032, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6081990388120238, 'y': -0.19082767944015422, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.8328219220349062, 'y': 0.558427062465896, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.464203188394942, 'y': -3.865083749410375, 'r': 0.2, 'type': 1}]
47289,1398855802.2217073,[{'idp': 154, 'x': 0.6326148965666101, 'y': -1.350982771595659, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.6011063236948786, 'y': -0.18963111163291524, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.8605763901976613, 'y': 0.5532525748216299, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.464223279168351, 'y': -3.865058346098249, 'r': 0.2, 'type': 1}]
47290,1398855802.2217367,[{'idp': 154, 'x': 0.6237370153435995, 'y': -1.3558712787622784, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.5881747053558426, 'y': -0.19174364330744043, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.8871726298994274, 'y': 0.5463402801713557, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.457997990470179, 'y': -3.8596453342061476, 'r': 0.2, 'type': 1}]
47291,1398855802.2617393,[{'idp': 154, 'x': 0.6159817403779733, 'y': -1.3546040283652294, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.5857694265255207, 'y': -0.19138265896118, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.9004891013254022, 'y': 0.5294101367917214, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.451684966312506, 'y': -3.871280850932788, 'r': 0.2, 'type': 1}]
47292,1398855802.269215,[{'idp': 154, 'x': 0.6093773661801327, 'y': -1.3554428831346366, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.578331314650927, 'y': -0.19046687840410526, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.9169487073248104, 'y': 0.5257189210539948, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.44616142963099, 'y': -3.8663792632528793, 'r': 0.2, 'type': 1}]
47293,1398855802.305738,[{'idp': 154, 'x': 0.6015275501218875, 'y': -1.3541769048663677, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.5772741055447037, 'y': -0.19030850754645168, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.9302782678732555, 'y': 0.5154235703588039, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.441506427649506, 'y': -3.862118836508357, 'r': 0.2, 'type': 1}]
47294,1398855802.345725,[{'idp': 154, 'x': 0.5939136941623868, 'y': -1.3525036449871164, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.5733918120338686, 'y': -0.18994502474847796, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.9468420570054623, 'y': 0.5005813647840163, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.425387265794967, 'y': -3.8654015547002007, 'r': 0.2, 'type': 1}]
47295,1398855802.345755,[{'idp': 154, 'x': 0.5880448510292524, 'y': -1.3556618330117831, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.5721334783139906, 'y': -0.19005280890498244, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.9558154281617246, 'y': 0.4946936976569405, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.422139074863987, 'y': -3.862406441239292, 'r': 0.2, 'type': 1}]
47296,1398855802.385736,[{'idp': 154, 'x': 0.5790030295524717, 'y': -1.3508873041354552, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.5726311045868124, 'y': -0.1908408108549542, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.9655142658669877, 'y': 0.4854325372558943, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.412506718709452, 'y': -3.871122427494252, 'r': 0.2, 'type': 1}]
47297,1398855802.3934486,[{'idp': 154, 'x': 0.5729875533115858, 'y': -1.352786156511695, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.587447533644133, 'y': -0.19358533745413298, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.9761328440888848, 'y': 0.4735247191819769, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.4038250656215805, 'y': -3.8636413938887038, 'r': 0.2, 'type': 1}]
47298,1398855802.4297595,[{'idp': 154, 'x': 0.5659620757810857, 'y': -1.352929963089019, 'r': 0.3999999999999999, 'type': 1}, {'idp': 158, 'x': 1.5916079832697694, 'y': -0.19482285364448848, 'r': 0.3999999999999999, 'type': 1}, {'idp': 161, 'x': 1.977370426300058, 'y': 0.4704124360591244, 'r': 0.3999999999999999, 'type': 1}, {'idp': 162, 'x': 4.392111349495281, 'y': -3.870102740918436, 'r': 0.2, 'type': 1}]
