id,timestamp,circles
52730,1398782902.676256,[]
52731,1398782902.676287,[]
52732,1398782902.7163014,[]
52733,1398782902.72125,[]
52734,1398782902.7602718,[{'idp':  196 ,  'x':  6.35 ,  'y':  -1.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  4.9 ,  'y':  -0.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  198 ,  'x':  6.35 ,  'y':  -3.04 ,  'r':  0.4 ,  'type':  1}]
58362,1398783042.9602733,[{'idp':  243 ,  'x':  5.61 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  4.97 ,  'y':  -3.37 ,  'r':  0.4 ,  'type':  1}]
58363,1398783042.965046,[{'idp':  243 ,  'x':  5.62 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  4.98 ,  'y':  -3.39 ,  'r':  0.4 ,  'type':  1}]
58364,1398783043.004256,[{'idp':  243 ,  'x':  5.64 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.03 ,  'y':  -3.39 ,  'r':  0.4 ,  'type':  1}]
58365,1398783043.044254,[{'idp':  243 ,  'x':  5.63 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.03 ,  'y':  -3.39 ,  'r':  0.4 ,  'type':  1}]
58366,1398783043.0442746,[{'idp':  243 ,  'x':  5.61 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.05 ,  'y':  -3.41 ,  'r':  0.4 ,  'type':  1}]
58367,1398783043.084263,[{'idp':  243 ,  'x':  5.65 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.07 ,  'y':  -3.4 ,  'r':  0.4 ,  'type':  1}]
58368,1398783043.0889623,[{'idp':  243 ,  'x':  5.66 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.09 ,  'y':  -3.4 ,  'r':  0.4 ,  'type':  1}]
58369,1398783043.128258,[{'idp':  243 ,  'x':  5.65 ,  'y':  -2.01 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.16 ,  'y':  -3.43 ,  'r':  0.4 ,  'type':  1}]
58370,1398783043.1682913,[{'idp':  243 ,  'x':  5.67 ,  'y':  -2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.24 ,  'y':  -3.45 ,  'r':  0.4 ,  'type':  1}]
58371,1398783043.1683176,[{'idp':  243 ,  'x':  5.68 ,  'y':  -2.0 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.28 ,  'y':  -3.45 ,  'r':  0.4 ,  'type':  1}]
58372,1398783043.208286,[{'idp':  243 ,  'x':  5.71 ,  'y':  -2.0 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.32 ,  'y':  -3.46 ,  'r':  0.4 ,  'type':  1}]
58373,1398783043.2134776,[{'idp':  243 ,  'x':  5.74 ,  'y':  -2.01 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.33 ,  'y':  -3.47 ,  'r':  0.4 ,  'type':  1}]
58374,1398783043.252197,[{'idp':  243 ,  'x':  5.76 ,  'y':  -2.01 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.37 ,  'y':  -3.49 ,  'r':  0.4 ,  'type':  1}]
58375,1398783043.2922468,[{'idp':  243 ,  'x':  5.79 ,  'y':  -2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.37 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58376,1398783043.2922814,[{'idp':  243 ,  'x':  5.85 ,  'y':  -2.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.36 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58377,1398783043.3322976,[{'idp':  243 ,  'x':  5.85 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.37 ,  'y':  -3.51 ,  'r':  0.4 ,  'type':  1}]
58378,1398783043.3383596,[{'idp':  243 ,  'x':  5.86 ,  'y':  -1.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.4 ,  'y':  -3.49 ,  'r':  0.4 ,  'type':  1}]
58379,1398783043.37628,[{'idp':  243 ,  'x':  5.9 ,  'y':  -1.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.42 ,  'y':  -3.47 ,  'r':  0.4 ,  'type':  1}]
58380,1398783043.416237,[{'idp':  243 ,  'x':  5.92 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.41 ,  'y':  -3.48 ,  'r':  0.4 ,  'type':  1}]
58381,1398783043.416269,[{'idp':  243 ,  'x':  5.95 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.4 ,  'y':  -3.51 ,  'r':  0.4 ,  'type':  1}]
58382,1398783043.4563065,[{'idp':  243 ,  'x':  5.97 ,  'y':  -2.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.42 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58383,1398783043.462108,[{'idp':  243 ,  'x':  5.97 ,  'y':  -2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.44 ,  'y':  -3.5 ,  'r':  0.4 ,  'type':  1}]
58384,1398783043.5002937,[{'idp':  243 ,  'x':  5.99 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.45 ,  'y':  -3.49 ,  'r':  0.4 ,  'type':  1}]
58385,1398783043.5402703,[{'idp':  243 ,  'x':  6.02 ,  'y':  -2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.46 ,  'y':  -3.46 ,  'r':  0.4 ,  'type':  1}]
58386,1398783043.5402994,[{'idp':  243 ,  'x':  6.04 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.48 ,  'y':  -3.49 ,  'r':  0.4 ,  'type':  1}]
58387,1398783043.5802245,[{'idp':  243 ,  'x':  6.06 ,  'y':  -2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.49 ,  'y':  -3.5 ,  'r':  0.4 ,  'type':  1}]
58388,1398783043.5868378,[{'idp':  243 ,  'x':  6.08 ,  'y':  -2.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.49 ,  'y':  -3.5 ,  'r':  0.4 ,  'type':  1}]
58389,1398783043.624283,[{'idp':  243 ,  'x':  6.11 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.5 ,  'y':  -3.5 ,  'r':  0.4 ,  'type':  1}]
58390,1398783043.6642466,[{'idp':  243 ,  'x':  6.12 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.49 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58391,1398783043.6642766,[{'idp':  243 ,  'x':  6.13 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.52 ,  'y':  -3.53 ,  'r':  0.4 ,  'type':  1}]
58392,1398783043.704242,[{'idp':  243 ,  'x':  6.14 ,  'y':  -2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.56 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58393,1398783043.7105794,[{'idp':  243 ,  'x':  6.13 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.59 ,  'y':  -3.54 ,  'r':  0.4 ,  'type':  1}]
58394,1398783043.7483191,[{'idp':  243 ,  'x':  6.17 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.62 ,  'y':  -3.53 ,  'r':  0.4 ,  'type':  1}]
58395,1398783043.7882385,[{'idp':  243 ,  'x':  6.17 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.66 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58396,1398783043.788268,[{'idp':  243 ,  'x':  6.19 ,  'y':  -1.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.7 ,  'y':  -3.51 ,  'r':  0.4 ,  'type':  1}]
58397,1398783043.828265,[{'idp':  243 ,  'x':  6.19 ,  'y':  -2.01 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.74 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58398,1398783043.8361266,[{'idp':  243 ,  'x':  6.22 ,  'y':  -2.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.74 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58399,1398783043.8722847,[{'idp':  243 ,  'x':  6.22 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.76 ,  'y':  -3.53 ,  'r':  0.4 ,  'type':  1}]
58400,1398783043.912252,[{'idp':  243 ,  'x':  6.24 ,  'y':  -2.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.75 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58401,1398783043.9122827,[{'idp':  243 ,  'x':  6.26 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.76 ,  'y':  -3.5 ,  'r':  0.4 ,  'type':  1}]
58402,1398783043.952264,[{'idp':  243 ,  'x':  6.3 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.79 ,  'y':  -3.48 ,  'r':  0.4 ,  'type':  1}]
58403,1398783043.9596775,[{'idp':  243 ,  'x':  6.33 ,  'y':  -2.01 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.78 ,  'y':  -3.44 ,  'r':  0.4 ,  'type':  1}]
58404,1398783043.9963617,[{'idp':  243 ,  'x':  6.35 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.79 ,  'y':  -3.46 ,  'r':  0.4 ,  'type':  1}]
58405,1398783044.036306,[{'idp':  243 ,  'x':  6.35 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.77 ,  'y':  -3.49 ,  'r':  0.4 ,  'type':  1}]
58406,1398783044.0363376,[{'idp':  243 ,  'x':  6.4 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.75 ,  'y':  -3.47 ,  'r':  0.4 ,  'type':  1}]
58407,1398783044.0762439,[{'idp':  243 ,  'x':  6.4 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.75 ,  'y':  -3.44 ,  'r':  0.4 ,  'type':  1}]
58408,1398783044.084367,[{'idp':  243 ,  'x':  6.45 ,  'y':  -2.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.77 ,  'y':  -3.42 ,  'r':  0.4 ,  'type':  1}]
58409,1398783044.1242268,[{'idp':  243 ,  'x':  6.46 ,  'y':  -2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.81 ,  'y':  -3.42 ,  'r':  0.4 ,  'type':  1}]
58410,1398783044.1642377,[{'idp':  243 ,  'x':  6.48 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.8 ,  'y':  -3.43 ,  'r':  0.4 ,  'type':  1}]
58411,1398783044.1642668,[{'idp':  243 ,  'x':  6.49 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.8 ,  'y':  -3.43 ,  'r':  0.4 ,  'type':  1}]
58412,1398783044.2043018,[{'idp':  243 ,  'x':  6.49 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.84 ,  'y':  -3.45 ,  'r':  0.4 ,  'type':  1}]
58413,1398783044.2127452,[{'idp':  243 ,  'x':  6.53 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.86 ,  'y':  -3.43 ,  'r':  0.4 ,  'type':  1}]
58414,1398783044.2522178,[{'idp':  243 ,  'x':  6.53 ,  'y':  -2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.91 ,  'y':  -3.44 ,  'r':  0.4 ,  'type':  1}]
58415,1398783044.292287,[{'idp':  243 ,  'x':  6.53 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.91 ,  'y':  -3.43 ,  'r':  0.4 ,  'type':  1}]
58416,1398783044.2923193,[{'idp':  243 ,  'x':  6.54 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  5.93 ,  'y':  -3.43 ,  'r':  0.4 ,  'type':  1}]
58417,1398783044.3322659,[{'idp':  243 ,  'x':  6.5 ,  'y':  -1.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.0 ,  'y':  -3.45 ,  'r':  0.4 ,  'type':  1}]
58418,1398783044.332717,[{'idp':  243 ,  'x':  6.51 ,  'y':  -1.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.02 ,  'y':  -3.44 ,  'r':  0.4 ,  'type':  1}]
58419,1398783044.3723087,[{'idp':  243 ,  'x':  6.53 ,  'y':  -2.0 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.07 ,  'y':  -3.47 ,  'r':  0.4 ,  'type':  1}]
58420,1398783044.4122994,[{'idp':  243 ,  'x':  6.42 ,  'y':  -1.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.08 ,  'y':  -3.49 ,  'r':  0.4 ,  'type':  1}]
58421,1398783044.4123297,[{'idp':  243 ,  'x':  6.44 ,  'y':  -1.97 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.08 ,  'y':  -3.46 ,  'r':  0.4 ,  'type':  1}]
58422,1398783044.4522824,[{'idp':  243 ,  'x':  6.46 ,  'y':  -1.97 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.1 ,  'y':  -3.47 ,  'r':  0.4 ,  'type':  1}]
58423,1398783044.4573104,[{'idp':  243 ,  'x':  6.51 ,  'y':  -1.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.16 ,  'y':  -3.49 ,  'r':  0.4 ,  'type':  1}]
58424,1398783044.4962244,[{'idp':  243 ,  'x':  6.61 ,  'y':  -2.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.17 ,  'y':  -3.53 ,  'r':  0.4 ,  'type':  1}]
58425,1398783044.5362763,[{'idp':  243 ,  'x':  6.65 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.18 ,  'y':  -3.53 ,  'r':  0.4 ,  'type':  1}]
58426,1398783044.5363126,[{'idp':  243 ,  'x':  6.68 ,  'y':  -2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.2 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58427,1398783044.5762033,[{'idp':  243 ,  'x':  6.71 ,  'y':  -2.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.2 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58428,1398783044.58148,[{'idp':  243 ,  'x':  6.71 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.21 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58429,1398783044.6202922,[{'idp':  243 ,  'x':  6.74 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.25 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58430,1398783044.660297,[{'idp':  243 ,  'x':  6.75 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.24 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58431,1398783044.6603308,[{'idp':  243 ,  'x':  6.79 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.27 ,  'y':  -3.56 ,  'r':  0.4 ,  'type':  1}]
58432,1398783044.7002432,[{'idp':  243 ,  'x':  6.83 ,  'y':  -2.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.28 ,  'y':  -3.53 ,  'r':  0.4 ,  'type':  1}]
58433,1398783044.707964,[{'idp':  243 ,  'x':  6.87 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.3 ,  'y':  -3.53 ,  'r':  0.4 ,  'type':  1}]
58434,1398783044.7442808,[{'idp':  243 ,  'x':  6.88 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.31 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58435,1398783044.7842612,[{'idp':  243 ,  'x':  6.9 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.33 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58436,1398783044.7842903,[{'idp':  243 ,  'x':  6.9 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.32 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58437,1398783044.8242252,[{'idp':  243 ,  'x':  6.93 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.34 ,  'y':  -3.57 ,  'r':  0.4 ,  'type':  1}]
58438,1398783044.8331006,[{'idp':  243 ,  'x':  6.94 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.38 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58439,1398783044.8722951,[{'idp':  243 ,  'x':  6.96 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.38 ,  'y':  -3.53 ,  'r':  0.4 ,  'type':  1}]
58440,1398783044.9122617,[{'idp':  243 ,  'x':  6.97 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.42 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58441,1398783044.912291,[{'idp':  243 ,  'x':  6.94 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.42 ,  'y':  -3.56 ,  'r':  0.4 ,  'type':  1}]
58442,1398783044.9522882,[{'idp':  243 ,  'x':  6.95 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.43 ,  'y':  -3.58 ,  'r':  0.4 ,  'type':  1}]
58443,1398783044.9581017,[{'idp':  243 ,  'x':  6.93 ,  'y':  -2.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.45 ,  'y':  -3.58 ,  'r':  0.4 ,  'type':  1}]
58444,1398783044.9962602,[{'idp':  243 ,  'x':  6.95 ,  'y':  -2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.49 ,  'y':  -3.6 ,  'r':  0.4 ,  'type':  1}]
58445,1398783045.0362883,[{'idp':  243 ,  'x':  6.97 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.53 ,  'y':  -3.6 ,  'r':  0.4 ,  'type':  1}]
58446,1398783045.036314,[{'idp':  243 ,  'x':  6.97 ,  'y':  -2.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.51 ,  'y':  -3.57 ,  'r':  0.4 ,  'type':  1}]
58447,1398783045.076206,[{'idp':  243 ,  'x':  7.0 ,  'y':  -2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.54 ,  'y':  -3.59 ,  'r':  0.4 ,  'type':  1}]
58448,1398783045.083339,[{'idp':  243 ,  'x':  6.99 ,  'y':  -2.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.54 ,  'y':  -3.61 ,  'r':  0.4 ,  'type':  1}]
58449,1398783045.1202784,[{'idp':  243 ,  'x':  7.02 ,  'y':  -2.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.58 ,  'y':  -3.61 ,  'r':  0.4 ,  'type':  1}]
58450,1398783045.160287,[{'idp':  243 ,  'x':  7.04 ,  'y':  -2.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.59 ,  'y':  -3.58 ,  'r':  0.4 ,  'type':  1}]
58451,1398783045.1603208,[{'idp':  243 ,  'x':  7.04 ,  'y':  -2.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.59 ,  'y':  -3.56 ,  'r':  0.4 ,  'type':  1}]
58452,1398783045.200221,[{'idp':  243 ,  'x':  7.05 ,  'y':  -2.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.6 ,  'y':  -3.59 ,  'r':  0.4 ,  'type':  1}]
58453,1398783045.2093356,[{'idp':  243 ,  'x':  7.07 ,  'y':  -2.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.57 ,  'y':  -3.61 ,  'r':  0.4 ,  'type':  1}]
58454,1398783045.2482142,[{'idp':  243 ,  'x':  7.08 ,  'y':  -2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.52 ,  'y':  -3.58 ,  'r':  0.4 ,  'type':  1}]
58455,1398783045.288238,[{'idp':  243 ,  'x':  7.11 ,  'y':  -2.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.52 ,  'y':  -3.58 ,  'r':  0.4 ,  'type':  1}]
58456,1398783045.2882695,[{'idp':  243 ,  'x':  7.14 ,  'y':  -2.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.56 ,  'y':  -3.53 ,  'r':  0.4 ,  'type':  1}]
58457,1398783045.3283517,[{'idp':  243 ,  'x':  7.19 ,  'y':  -2.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.56 ,  'y':  -3.49 ,  'r':  0.4 ,  'type':  1}]
58458,1398783045.334745,[{'idp':  243 ,  'x':  7.2 ,  'y':  -2.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.56 ,  'y':  -3.49 ,  'r':  0.4 ,  'type':  1}]
58459,1398783045.3721836,[{'idp':  243 ,  'x':  7.22 ,  'y':  -2.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.55 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1}]
58460,1398783045.4122407,[{'idp':  243 ,  'x':  7.25 ,  'y':  -2.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.58 ,  'y':  -3.54 ,  'r':  0.4 ,  'type':  1}]
58461,1398783045.4122713,[{'idp':  243 ,  'x':  7.26 ,  'y':  -2.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.61 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58462,1398783045.4522889,[{'idp':  243 ,  'x':  7.3 ,  'y':  -2.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.63 ,  'y':  -3.56 ,  'r':  0.4 ,  'type':  1}]
58463,1398783045.4594827,[{'idp':  243 ,  'x':  7.28 ,  'y':  -2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.64 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58464,1398783045.4962108,[{'idp':  243 ,  'x':  7.32 ,  'y':  -2.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.67 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58465,1398783045.536334,[{'idp':  243 ,  'x':  7.31 ,  'y':  -2.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.71 ,  'y':  -3.55 ,  'r':  0.4 ,  'type':  1}]
58466,1398783045.5363612,[{'idp':  243 ,  'x':  7.31 ,  'y':  -2.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.8 ,  'y':  -3.58 ,  'r':  0.4 ,  'type':  1}]
58467,1398783045.5762327,[{'idp':  243 ,  'x':  7.31 ,  'y':  -2.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.84 ,  'y':  -3.6 ,  'r':  0.4 ,  'type':  1}]
58468,1398783045.5858543,[{'idp':  243 ,  'x':  7.35 ,  'y':  -2.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.88 ,  'y':  -3.64 ,  'r':  0.4 ,  'type':  1}]
58469,1398783045.6242313,[{'idp':  243 ,  'x':  7.36 ,  'y':  -2.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.94 ,  'y':  -3.65 ,  'r':  0.4 ,  'type':  1}]
58470,1398783045.6642241,[{'idp':  243 ,  'x':  7.4 ,  'y':  -2.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  6.99 ,  'y':  -3.66 ,  'r':  0.4 ,  'type':  1}]
58471,1398783045.6642501,[{'idp':  243 ,  'x':  7.42 ,  'y':  -2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  7.01 ,  'y':  -3.67 ,  'r':  0.4 ,  'type':  1}]
58472,1398783045.7042654,[{'idp':  243 ,  'x':  7.47 ,  'y':  -2.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  7.03 ,  'y':  -3.66 ,  'r':  0.4 ,  'type':  1}]
58473,1398783045.7109694,[{'idp':  243 ,  'x':  7.48 ,  'y':  -2.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  7.04 ,  'y':  -3.65 ,  'r':  0.4 ,  'type':  1}]
58474,1398783045.7482748,[{'idp':  243 ,  'x':  7.51 ,  'y':  -2.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  7.07 ,  'y':  -3.66 ,  'r':  0.4 ,  'type':  1}]
58475,1398783045.7882855,[{'idp':  243 ,  'x':  7.53 ,  'y':  -2.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  244 ,  'x':  7.07 ,  'y':  -3.64 ,  'r':  0.4 ,  'type':  1}]
